aa615e4f-83c1-4b65-96a4-6a989d253a52,Jesse acaba de empezar el quinto grado.,"Intentó hacerse amigo de los otros chicos, pero no pudo.","En cambio, decidió hacerse amigo de las chicas.",Las chicas lo aceptaron de buen grado en sus grupos sociales.,Jesse fue al parque con su nuevo amigo Roger.,Los otros chicos de la escuela se burlaban de Jesse.,2
fa0d318c-d286-4c8e-adda-c2590f100f02,Tiffany estaba abrumada en el trabajo.,"Por mucho que le gustara su trabajo, anhelaba un descanso.",Un día se tropezó fuera en el pavimento irregular.,Se rompió el tobillo y tuvo que estar de baja durante varios meses.,"Al día siguiente, Tiffany fue a trabajar.","Le dolía, pero se alegraba de no tener que ir a trabajar.",2
501c6884-8885-4df3-ae8c-f3f9328fde54,Gina perdió su teléfono en casa de sus abuelos.,No estaba en la sala de estar.,"Antes de eso, estaba en el coche, durmiendo la siesta en el salón.",Cogió las llaves de su padre y salió corriendo.,Pero ya no quería su teléfono.,Encontró su teléfono en el coche.,2
8d9f72c4-7f31-4e86-8511-e921fd8f78bb,Alice se iba a casar en unas semanas.,Su madre la llamó una noche y se olvidó de devolverle la llamada.,Su madre dejó un mensaje de enfado en su teléfono.,Ella amenazó con no venir a la boda.,Alice llamó a su madre y se disculpó profusamente.,Alice envió un mensaje a un chico guapo que vio en Tinder.,1
ba87797c-dc31-402b-8740-d30c093d4df7,A Ted le gusta ir al cine.,Ve a casi todo el mundo y vota en los Oscar.,Va a dar una gran fiesta de los Oscar y todo el mundo va a apostar por ello.,Ted casi siempre gana con las películas que elige.,Ted sigue viendo varias películas a la semana.,Decide dejar de ver películas.,1
384621a9-d9b6-436d-8914-61a93d916015,Nya fue invitada a ir a un viaje de paintball con amigos.,Estaba nerviosa por ir allí.,"Pero fue de todos modos, con la esperanza de divertirse.",Estaba disparando bolas de pintura a sus amigos y riéndose todo el tiempo.,Le gustó tanto que planeó un viaje para la próxima semana.,Le dispararon y juró que no volvería a ir allí.,1
f531b039-67a6-4797-989d-24f716ed4073,Todos los amigos de Javier en la escuela tienen teléfonos inteligentes.,Pero sigue usando un viejo teléfono plegable.,Un día decide comprar también un smartphone.,"En principio, le gusta tener acceso a Internet en cualquier lugar.",Javier decide comprar un smartphone.,Pero luego echa de menos su antiguo teléfono.,2
60facd71-c194-427a-9127-471d5844785e,Rachel decidió donar sangre en un centro de transfusión local.,Estaba un poco nerviosa porque era su primera vez.,"Al día siguiente, Rachel recibió una llamada del médico que la atendía.",El médico le dijo que tenía malas noticias.,Rachel rompió a llorar.,Rachel comenzó a caminar por la luna con emoción.,1
d4aff04b-ba93-4cff-8b35-7eb10dd9e23f,Ron vio la persecución de alta velocidad en la televisión.,El agente persiguió al malhechor en su barrio.,Fue aterrador.,Pero entonces el policía atrapó al malo.,Ron empezó a recoger tapones de botellas.,Ron aplaudió la actuación del agente.,2
8db8ec1c-1d94-4f9d-b71d-3b533e30a1c5,Sam amaba su viejo cinturón.,Lo combinó con todo.,"Por desgracia, ganó demasiado peso.",Se hizo demasiado pequeña.,Sam estaba a dieta.,Sam estaba feliz.,1
696b1a71-b684-45ec-8435-7b48274ee411,Larry se ha comprado una moto nueva.,Estaba encantado de que se viera bien.,"La primera vez que intentó montarlo, se le cayó.",Se lastimó la pierna y tuvo que ir al hospital.,A Larry le gustaba ir al hospital.,Larry se puso alerta.,2
1d14ed7d-5a05-476b-bfab-3e3568a0dd6b,Tuve una cita a ciegas hace unos días.,Era guapa y simpática.,Nos arreglamos a través de un compañero de trabajo.,Parece que tenemos algunas cosas en común.,Pronto nos hicimos novios y pensamos en casarnos.,Rompimos enseguida.,1
9f32f9ef-0b7b-461b-953f-3d7da39bac87,El molinillo de café de Sammy estaba roto.,Necesitaba algo con lo que triturar los granos de café.,Puso los granos de café en una bolsa de plástico.,Intentó aplastarlos con un martillo.,A Sammy no le gustaba mucho el café.,Funcionó para Sammy.,2
3972aeda-e5f8-4776-abbb-8566bf38930a,"La semana pasada, Jared fue a trabajar.",La noche anterior estuvo de fiesta.,No ha podido dormir.,"Antes de que se diera cuenta, su coche se enfrentaba a los vehículos que venían de frente.",Jared se desvió rápidamente y evitó la colisión.,Jared decidió acelerar.,1
411b9523-5254-41ff-b740-e039d0423201,Joe cultivó un gran lote de guisantes en el jardín.,Trajo los guisantes y los desgranó todos.,Luego los cocinó en una gran olla.,"Añadió jamón, tocino y zanahorias a la espesa sopa de guisantes.",Joe pensó en trabajar en el jardín mientras comía su deliciosa sopa.,Joe tiró la olla porque odiaba la sopa.,1
36b638c3-f2d1-44dc-bab1-5bf2a9d7fdff,Aliza tenía un ex-novio perdido hace tiempo que tenía que encontrar.,El problema fue que se trasladó a otro estado.,Decidió buscarlo a través de Facebook.,"Lo encontró, pero estaba casado y con hijos.","Aliza estaba triste, pero no volvió a contactar con él.",Se enamoró de Aliza y se casaron.,1
80b6447f-4c37-4194-9862-3785e5075463,Lina fue a ver cómo se hacen las barras de caramelo.,Observó cómo los trabajadores daban color al caramelo caliente.,Luego la estiraron para que brillara.,"Por último, le dieron forma de palo y lo dejaron enfriar.",Lina ahora sabía que las barras de caramelo eran aburridas.,Lina sintió un nuevo respeto por los bastones de caramelo.,2
dd3506fe-31ce-4bbb-9000-02c222da3466,"Cuando me mudé a mi casa, no conocía a mis vecinos.","Un día, mientras cortaba el césped, encontré un balón de fútbol en el jardín.",Me pareció una gran oportunidad para conocer a los vecinos.,Cogí la pelota y fui a devolverla al lado.,Fueron muy amables.,Tiré la pelota a través de su ventana cerrada.,1
ad42188e-383b-4c7d-9cd9-906725b7ce12,Bev ha estado estudiando mucho.,No podía esperar al fin de semana.,"Cuando llegó, durmió hasta muy tarde.",Luego se levantó y fue a hablar.,"El domingo por la noche, Bev estaba de nuevo agotada.",Bev se encargó del correo y alimentó a los peces como todos los días.,1
f8ff777f-de4d-4e3a-91bd-b197ed13f78e,"Hace tres semanas, estuvimos en la pizzería de Frank Pepe.",Esta cadena es bastante conocida en Connecticut.,La cadena ha abierto recientemente en Boston.,Fuimos temprano para evitar la multitud.,Paseamos a 5 perros gruñones en el parque del otro extremo de la ciudad.,Comimos una gran pizza en la pizzería Frank Pepe.,2
dfdf2b81-86fa-48f0-8a47-488ccf3e086b,Bernice siempre había querido viajar a África.,Bernice decidió hacer un viaje para su cumpleaños el año que viene.,Berenice se puso a mirar el precio de los billetes para el viaje.,"Además, Berenice también comprobó los precios de los hoteles.",Bernice se fue a Europa para su cumpleaños.,Bernice decidió comprar un billete de avión y reservar una habitación.,2
de06c035-4c96-4ed0-89c2-3ce71e99e9d1,Jim hizo galletas de espinacas.,Los vendía a cinco dólares cada uno.,Nadie los compró.,"Sin embargo, en el último momento, un hombre quería veinte.","Estaba sorprendido, pero agradecido.",Jim pensó que estaba loco y se fue.,1
f547c9a1-be95-439d-922d-1417d7f6b818,El amigo de Randy le dijo cómo llegar a su casa.,Se suponía que se dirigía directamente a la Casa Blanca.,Randy siguió desapareciendo.,Siguió viniendo hasta que finalmente la encontró.,Randy le dijo a su amigo lo aliviado que estaba de encontrarlo.,"Randy vio la casa, pero siguió conduciendo y no regresó.",1
195a43c7-d43e-48e4-845b-fd6c75609df2,Decidí ir a dar un paseo en bicicleta con mi hermano.,Por la mañana salimos los dos.,Nos divertimos mucho.,"De repente, chocó con una roca y rompió su moto.",Ver a mi hermano estrellarse fue divertido.,Lo sentí mucho por mi hermano.,2
a11cf506-7d19-4ab9-b0ac-a0fd85a9bd38,Anna entró en el salón.,Es la primera vez que se hace las uñas.,"Estaba nerviosa, pero el técnico era amable.",Le hizo las uñas con rapidez y profesionalidad.,Anna se sentía muy a la moda cuando salió del salón.,A Anna le gustaba mucho su nuevo peinado.,1
b8c30925-f572-4ac3-b865-1cba592b6f0c,David y Sarah eran amigos desde niños.,"Cuando se fueron a la universidad, cada uno se trasladó a una ciudad diferente.","El viernes, Sara recibió una llamada inesperada de David.",Cenaron y hablaron de sus vidas.,Sara se alegró de que hubieran conseguido ponerse al día.,Sarah y David salieron a cenar justo después.,1
0a5489f1-beea-4ad6-a6d5-380ba2abd184,AJ y su madre estaban en la tienda de comestibles.,"Ai estaba mirando la caja de cereales, y cuando levantó la vista, su madre se había ido.",Inmediatamente comenzó a sentir pánico.,Entonces su madre salió de detrás de la ventana de la sopa.,Y entonces AJ se puso triste.,AJ respiró aliviado.,2
fe3caede-4b19-410a-b08f-84d71b18e9f4,Joe fue a la chatarrería a buscar tesoros.,Rebuscó en un montón de ropa vieja.,Abajo había una camisa vintage con una banda de rock.,Joe se puso la camisa para probarla.,Joe se alegró de que la camisa le quedara bien.,"Más tarde, Joe odiaba la música rock.",1
e689960d-0515-424b-aac3-5d7160ac2577,Priya decidió probar un nuevo restaurante.,Fue a una nueva cafetería que había abierto.,Priya se sentó en la cabina.,Pidió una mimosa y un burrito de desayuno.,Priya pensó que su comida era deliciosa.,Priya decidió no comer y se fue.,1
57d5152a-77db-4156-8330-166edb36b0a2,"En su primer año de universidad, Karen consiguió una compañera de cuarto.","Un día, su compañera de piso le pidió que fuera a un pueblo cercano para asistir a un concierto.",Karen aceptó encantada.,El espectáculo fue absolutamente emocionante.,Karen odiaba a su compañera de piso.,Karen se hizo amiga de su compañera de piso.,2
726a0fc9-8c6f-451e-838b-c48140817dfc,El año pasado nos fuimos de vacaciones en familia a la playa.,Pasé mucho tiempo leyendo con mi madre en la playa.,Una vez me picó una terrible avispa de playa mientras leía.,"Mi mano estaba hinchada y dolorida, casi tuve que ir al hospital.",Finalmente me recuperé.,He descubierto que me gusta cuando estoy hinchado.,1
696b9d6a-40a4-434d-8a01-aec20c4400a3,Donald era un poco el payaso de la clase.,Quería ser presidente de la clase.,"Así que pensó que si actuaba como un idiota, la gente le votaría.",Se levantaba y gritaba y hacía cosas estúpidas.,Don odiaba la elección.,Donald esperaba que esta estupidez le hiciera ganar las elecciones.,2
16eeb330-b579-4a0f-a1e6-0b7aad454c54,Eddie y Angela no han hablado en mucho tiempo.,Vivían juntos en su casa como extraños.,Finalmente se sentaron y acordaron que era hora de divorciarse.,Eddie fue al juzgado y rellenó el papeleo.,Unos meses después se divorciaron.,Se enamoraron de nuevo y permanecieron juntos para siempre.,1
ed614284-2364-4b9c-bc02-5e0aad3d8968,Rachel adoptó un gato hace más de diez años.,"De repente, el gato se mostró aletargado y perdió peso.","Preocupada, Rachel llevó a su gato al veterinario.",El veterinario de Rachel anunció que su gato tenía cáncer.,Rachel estaba encantada con la noticia.,El veterinario trató el cáncer de su gato lo mejor que pudo.,2
87678fdf-ad4e-4ff0-93d0-039fa451b49b,Jim es un conductor nuevo y nunca ha sido detenido antes.,Ayer le pararon por exceso de velocidad.,El policía le explicó por qué había sido multado.,Jim tendrá que trabajar horas extras para pagar la multa.,Jim está muy molesto.,Jim se alegró de ver al policía.,1
33882739-51ca-446f-8bd0-2bbf7cfcba37,Me encantan los aguacates.,Me comí un sándwich cubierto de ellas.,Me picaba la boca y sentía un cosquilleo después de comer.,Más tarde hablé con mi médico al respecto.,Dijo que estaba paranoico y me cobró 100 dólares.,Resulta que soy alérgico a los aguacates.,2
3ef66340-b2fd-4c12-bc1c-b28730b571a1,David era un autor al que le costaba encontrar inspiración para su obra.,Un día soñó que estaba en un mundo postapocalíptico.,"Pensó que era el destino, y comenzó a escribir sus pensamientos.",Acabó escribiendo cientos de páginas.,"A continuación, David subió su nuevo vídeo.",David publicó entonces su manuscrito.,2
26b26a0d-d7c5-4c50-bb94-bd236cd6b46f,Boris era adicto a los videojuegos.,Su madre estaba preocupada.,Llamó a un psicólogo para que la ayudara.,El psicólogo intentó convencer a Boris de que dejara su adicción.,Boris se dio cuenta de que estaba desperdiciando su vida.,Boris decidió ponerse un vestido.,1
0c0d57aa-92eb-4bb3-8c65-6ce4d89e10a3,Un oficial de policía se enfermó de gripe hoy.,No podía ir a trabajar porque apenas podía levantarse de la cama.,Su mujer pasó mucho tiempo cuidando de él y asegurándose de que estaba bien.,Se aseguró de beber y comer lo suficiente.,El agente tuvo que entregar su placa y su arma.,El policía acabó recuperándose.,2
1ad020f7-a18a-45f9-a112-b9ca83afcad2,Mi amigo Nathan y su familia fueron al lago un verano.,Un día el padre de Nathan se fue sin dejarle a su madre un mechero.,Su madre se enfadó mucho y le hizo ir a la tienda descalzo.,El pobre Nathan tuvo que recorrer un camino de grava para ir a buscar cerillas para su madre.,"Cuando Nathan volvió, se sintió muy feliz por el ejercicio.","Cuando Nathan regresó, su madre le pidió disculpas por haber sido tan mala.",2
31dd2600-d4c3-4f15-a336-cd0c32237d06,Gary era un chico valiente.,Un día decidió saltar la valla del patio trasero.,Sus padres lo buscaron por todas partes.,Lo encontraron sentado en un columpio del parque.,Los padres de Gary se sintieron aliviados cuando lo encontraron.,Los padres de Gary se decepcionaron cuando lo encontraron.,1
a9982ad1-a78e-4ab3-b9d5-4f3679d3e043,A Timmy le pillaron con multas de aparcamiento sin pagar.,No tenía suficiente dinero para pagarlos.,"En cambio, tuvo que ser detenido y encarcelado durante dos días.",Perdió su empleo porque faltó al trabajo.,Timmy fue ascendido por trabajar todo el tiempo.,"Timmy tuvo entonces que buscar otro trabajo,",2
a62e9212-e75b-4078-ae68-f56a1164dc70,"Cuando era más joven, solía ir a un campamento de verano.",Nos divertimos mucho jugando con los consejeros.,Lo que más me gustaba era jugar a las cartas.,Los líderes del campamento conocían muchos juegos de cartas diferentes.,El tiempo pasado con el Ministro fue muy útil.,Mi juego de cartas favorito era el póker.,2
67cf2fb0-431a-404d-9c9f-826dd2d3472b,Amber estaba ocupada este domingo.,Hizo una lista de todos los lugares a los que tenía que ir.,Se apresuró a prepararse.,Le preocupaba no tener suficiente tiempo.,Amber disfrutó de un relajante brunch de dos horas.,Amber tenía tanta prisa que se dejó la lista en casa.,2
dba303f0-ede3-4834-aad4-767eadafa744,Eva necesitaba un nuevo sofá para su salón.,¡Pero no podía permitirse comprarlo!,Entonces fue a una tienda de segunda mano y encontró una pieza estupenda.,Hizo que lo entregaran y lo instalaran en el salón.,"En cambio, compró un nuevo sofá.",Eva pensó que el sofá era muy cómodo.,2
7c183d9b-d1fd-414f-8c95-c17132422732,A Jason le aterrorizan las arañas.,Acudió a un terapeuta y habló con él de sus temores.,Su terapeuta le dijo que debía enfrentarse a su miedo para superarlo.,La tarea de Jason era buscar una araña en el sótano.,Allí encontró una araña muy grande.,Jason se dio una ducha caliente.,1
5b6f539e-eb73-4ca4-b359-a1f85e96effd,Linda empezó a tener problemas con un compañero de trabajo.,Un colega empezó a mandonearla en el trabajo.,Un compañero de trabajo incluso habló a sus espaldas.,Linda acudió a su jefe con el problema y él medió.,Su jefe la despidió al día siguiente.,Linda y su compañera de trabajo acabaron convirtiéndose en mejores amigas.,2
cb1dd642-75fd-43ae-bb80-d019a2a9cb8e,Sara quería que sus hijos tuvieran una Navidad maravillosa.,Ahorró todo el año y empezó a comprar en noviembre.,Compró barato y gastó todos sus ahorros.,Pasó dos días envolviendo docenas de regalos.,Todos los regalos fueron envueltos y guardados para las fiestas.,Devolvió todos los regalos por otros más baratos.,1
0f797de2-3d82-46d1-a370-c278a36ad785,Megan ha luchado contra la adicción a las drogas durante varios años.,Tocó fondo cuando perdió a su familia y a sus hijos.,Su familia ampliada decidió organizar una intervención.,"Tras este incidente, fue ingresada en un centro de rehabilitación.","Después de un tiempo, consiguió dejar las drogas.",Estaba drogada todo el día cuando llegó.,1
6623b60e-9200-4019-9a95-521adc03524d,Tyler ha estado desempleado durante años.,"Durante los últimos meses, ha estado solicitando trabajos con diligencia.","Sin embargo, todas sus peticiones son rechazadas.",Los rechazos aumentan la sensación de desesperación de Tyler.,Está entusiasmado con sus nuevas responsabilidades en el trabajo.,Se da cuenta de que tal vez tenga que pedir apoyo público.,2
57f0ad88-0dad-4cce-95da-30175ff0ba40,Bobby tuvo una fiesta de cumpleaños.,Sus amigos le compraron un enorme pastel.,Una mujer saltó de la tarta.,Bobby se sorprendió y se divirtió.,Bobby tuvo una buena fiesta.,Bobby estaba enfadado con sus amigos.,1
a5ac20db-ed05-49d7-8960-2035a9dce14d,Era el último día de nuestras vacaciones.,Comimos en la terraza del hotel.,Nos reímos y sonreímos porque fueron unas vacaciones estupendas.,Luego hicimos las maletas y nos fuimos al aeropuerto.,Queremos volver algún día.,Todos juramos no volver jamás.,1
3f191c72-305c-487d-8da0-7335fedc270f,La madre pidió a los niños que le ayudaran a doblar la ropa.,Los niños se llevaron la ropa limpia al salón.,Ponen su ropa en el suelo.,La ropa estaba perfectamente doblada en montones.,La ropa estaba sucia y desaliñada.,"Luego, guardan la ropa de forma ordenada.",2
dacd5655-337c-4c89-a87f-edd54067cfb9,A Timmy le gusta ver dibujos animados.,Sus padres no le dejarán mirar hasta que cumpla con sus obligaciones.,La tarea de hoy es limpiar su habitación.,La habitación de Timmy es un desastre.,Timmy fue al comedor a desayunar.,Timmy se pasó todo el día limpiando para poder ver la televisión.,2
85cc4bad-5cd3-494f-be90-e3c16e512cab,Mi hija tuvo un baby shower en nuestra casa de Boston.,Invitó a amigos y familiares de la zona.,Su antigua compañera de universidad vive en Hawai.,Decidió sorprender a mi hija y volar 4.800 millas.,Mi hija estaba decepcionada.,Mi hija estaba encantada.,2
7e12768d-0e37-4940-9dcf-186ba3916660,La fiesta se celebró en la casa de Pam.,Todos compraron regalos.,Pam compró un pastel.,Todo el mundo bailaba y se divertía.,Pam era una pésima anfitriona.,Pam fue una buena anfitriona.,2
d10f40c6-f5f0-4273-82e0-90aa22520588,Ellen siempre ha odiado la escuela.,Los niños se burlaban de ella todos los días.,La llamaban Elly la apestosa.,Decidió darse un baño.,A Ellen le gustaba la atención negativa.,Ellen estaba horrorizada.,2
322525fb-6970-4c56-89ae-375664d8e320,Jim obtuvo su primera tarjeta de crédito en la universidad.,"No tenía trabajo, así que compraba todo con tarjeta de crédito.","Tras su graduación, tenía una deuda de 10.000 dólares.",Jim se dio cuenta de que era una tontería gastar tanto dinero.,Jim decidió idear un plan de reembolso.,Jim decidió abrir otra tarjeta de crédito.,1
9bc05c17-a739-462c-970c-f5279779f3a5,Tim participó en un concurso de repostería.,Decidió hacer sus famosos donuts.,Hizo un gran lote de ellos y los presentó al concurso.,"Según los jueces, fueron excelentes.",Los jueces vomitaron por el sabor de los donuts.,Tim ganó el concurso de repostería.,2
9843660b-4a86-4cae-b6d7-03d73b88426e,Mi hijo de dos años se negaba a llevar pantalones de entrenamiento.,Siempre pedía llevar pañales.,"Un día, por frustración, lo dejé desnudo.",Iba al baño y lo usaba cuando yo no miraba.,Ahora ya no intento que lleve pantalones de entrenamiento.,Los Servicios de Protección de Menores lo sacaron de la casa.,1
e721d415-d8b9-479f-a476-bc3f3a239140,Holly se alegró de estar a salvo en su casa mientras la tormenta arreciaba.,Estaba observando la tormenta cuando escuchó un fuerte crujido.,El árbol junto a la casa fue alcanzado por un rayo.,Ella lo vio caer.,Salió a volar una cometa.,Se sintió aliviada de no haber chocado con nada.,2
9409bd0a-fbdd-4450-8b41-5aac05fd5c36,Jill vio un anuncio de vasos de cristal inastillables.,Quedó impresionada y los encargó.,"Cuando Jill recibió las tazas, quiso probarlas.",Dejó caer una en el suelo de madera.,Se rompió y Jill se sintió estúpida por creer en el bombo.,"Para sorpresa de Jill, la tela se rasgó en dos.",1
00d73c9e-6441-4b23-ad78-f33490a6a1ec,Addie estaba trabajando en el centro comercial Hollister cuando entró un hombre extraño.,"Antes de darse cuenta, Addie miró detrás de ella y vio la ropa robada.",Addie se asustó y trató de ahuyentar al hombre.,"Afortunadamente, los agentes acudieron y lo arrestaron.",Addie fue encarcelada por sus acciones.,Addie respiró profundamente para calmarse.,2
a2685475-307b-49a3-85f8-07b32c63e062,Sean fue a una entrevista de trabajo.,Entró en el establecimiento y preguntó por el director.,El director le llevó a la parte de atrás y le interrogó.,El supervisor le enseñó el lugar y le explicó el trabajo.,El director esperaba que Sean tuviera una mala actuación.,El director quería que Sean lo entendiera todo.,2
1bfde41c-01ea-4af8-a5c3-706b8af6cec6,Fred hizo una apuesta con Sam para ver quién podía perder más peso en un mes.,Fred realmente quería ganar la apuesta de 100 dólares.,"Fred hacía ejercicio a diario, evitaba la comida rápida y se saltaba la cena.","Al final del mes, Fred estaba seguro de que iba a ganar.",Fred canceló la apuesta a finales de mes.,"Finalmente, Fred ganó la apuesta y recibió 100 dólares.",2
749b0981-388d-4deb-83d4-b4bc35b4a168,John hizo su primer salto en paracaídas.,Se lanzó al aire con un instructor en un avión.,Gritó mientras saltaban.,A John le aterrorizan las alturas y se desmaya.,A John le encantó cada segundo del salto en paracaídas.,"Cuando se despertó, ya había aterrizado.",2
7d9b0578-4621-460a-9d67-9705079b0a1c,Gina y su familia estaban saliendo del parque.,Estuvieron allí toda la tarde.,Ahora estaban de camino a casa de su tía.,Gina rogó que la dejaran en casa de su abuela.,Gina odiaba a su abuela.,Gina quería a su abuela.,2
71db6e1d-bcb4-4849-bded-f252a32c927c,Kaya necesitaba comprar un vestido nuevo para el próximo baile de primavera.,Fue al centro comercial con unos amigos.,Las niñas se lo pasaron muy bien visitando las tiendas y probándose vestidos.,Kaya encontró un vestido en un bonito color coral que le gustó.,No pudo resistirse y compró un jarrón antiguo.,"Era bastante caro, pero decidió que merecía la pena.",2
41548819-7537-4bbe-8c20-ba78feb5fe0d,Tyler quería hacer una fiesta con muchos globos.,"Él, sus amigos y sus padres inflaron globos.",Él y sus amigos jugaron con globos y se divirtieron mucho.,"Cansados, vieron una película y cenaron.",Fue un día muy divertido.,Tyler sentía que sus padres nunca le permitían hacer nada.,1
e4443872-3ac9-465e-9d99-88ab9720da81,Jimmy fue a dar un paseo en monopatín esta tarde.,Era la tercera vez esta semana.,Se le está dando bien y lo está disfrutando mucho.,"Se cayó una vez, pero no se rindió.",Jimmy aprendió un nuevo truco esta semana.,Jimmy decidió dejar su monopatín.,1
aa03cc32-e85b-4710-8120-aeaba4af65b0,A Maxine no le suele gustar afeitarse las piernas.,No le gusta la sensación de usar una cuchilla.,"Una noche, Maxine tiene una gran cita y decide ponerse un vestido.",Se afeita las piernas para la ocasión.,Maxine no quiere tener una cita.,Maxine se quitará el láser la próxima vez.,2
bcde1c24-5e48-4ba9-a8b5-362db0db0129,A Ryan le gustaba modificar su moto.,Decidí añadir luces LED al chasis y a las ruedas.,Pidió las piezas en eBay.,"Cuando llegaron, los reunió.",A Ryan le gustaba el aspecto de su moto.,Ryan decidió no volver a montar en bicicleta.,1
107793ec-8721-4897-b0de-17db3578fc10,Un día quise cocinar una buena cena para mi familia.,Decidí cocinar espaguetis.,Cociné los fideos y puse la salsa en una olla al fuego.,Encendí la estufa demasiado alto.,La salsa se quemó y se pegó al fondo de la sartén.,La salsa tardó una eternidad en calentarse.,1
0f36f4a6-da40-4c61-a4cc-db237df8f1b6,Nick fue invitado a un partido de voleibol.,Su novia le apostó cinco dólares para ganarle.,¡Nick no tenía intención de dejarla ganar!,Jugó duro y sin piedad.,Nick golpeó a su novia y ella le dio 5 dólares.,Nick se rindió porque no le importaba que su novia ganara.,1
ae91c584-b9d3-4a0e-b166-6928531d1bed,Unos cuantos amigos y yo formamos un equipo de Counter-Strike.,Hemos estado entrenando mucho para el próximo torneo.,Llegamos al torneo y repasamos la estrategia.,Hemos jugado 6 partidos difíciles.,Estamos satisfechos con nuestra actuación.,Sentimos que dimos una mala actuación.,1
