"InputStoryid","InputSentence1","InputSentence2","InputSentence3","InputSentence4","RandomFifthSentenceQuiz1","RandomFifthSentenceQuiz2","AnswerRightEnding"
fc416bf8-23b2-41af-b4bf-ffc544321166,费利佩从小就对德国有兴趣。,我通过在图书馆看书，了解了语言和文化。,作为一名大学生，我终于可以去柏林看看了。,费利佩喜欢德国的艺术、美食和啤酒。,菲利佩不想再去德国了。,费利佩一生都没有再去过德国。,2
d8079c78-7eda-4006-a7f5-993cc1456bcb,迈尔斯是个屋顶工。,他热爱自己的工作，而且非常优秀。,但有一天，他一不留神，从屋顶上摔了下来。,幸运的是，我只是摔断了腿。,万里没有起身走开。,迈尔斯并没有意识到，他必须更加小心。,2
de97e427-f428-4b4e-80e6-b22b80a9f3f1,约翰尼认为安妮塔是他的完美女人，但他错了。,他约她出去，但她说她不舒服。,约翰尼决定去俱乐部只是为了喝酒和听音乐。,深夜，我回头看到安妮塔正和另一个男人跳舞。,约翰尼不想再约安妮塔出去了。,约翰尼没有再约安妮塔出去。,2
4d1e86d9-f613-47c4-848e-0e4b9fbe3dce,他的眼睛疼得发烫。,我的胃在翻腾，在疼痛。,他的肺部充满了液体。,小房子里响起了痛苦的咳嗽声。,我相信他不会死，不会在夜幕降临前离开。,他没有决定起身去慢跑。,1
c9bc611e-b71c-48e9-a3d3-4a4ebcb9a8cc,汤姆正在为一场大考而学习。,然后他就因为无聊而睡着了。,他已经睡了五个小时了。,他惊醒了。,汤姆并不着急，考前尽量多学习。,汤姆还没有准备好参加测试。,1
7ef8e330-87c0-45f1-a4ac-c51818a46ac5,我们的朋友吃了午饭，在我们的桌子上见了面。,本很饿，所以他比别人先吃完了午餐。,他又回到午餐队伍中去买更多的食物。,但这并不意味着我把他抬起来。,我并没有觉得难受，因为我不想多买午饭。,而且他即使吃饱了，也没有停止进食。,1
86178f58-f674-42bc-91f8-23038c98197a,吉儿的爸爸带我们去挑选小猫。,笼子里有两个人。,我不能留下任何一个人。,她父亲也同意我的看法。,吉尔和她的父亲从来没有带任何小猫回家。,吉尔和她爸爸没有把两只小猫带回家。,2
2a41a1bd-54d3-40cb-ba38-eba5e3c5c31c,今天是一年级学生的郊游。,我们班去了学校后面的田野。,很多师生都在地上放的毛巾上休息。,还进行了许多运动。,那天我没有晒得很干净。,我没有被足球打到脸上，也没有眼睛变黑。,1
50a2e0a9-17b0-4670-9e3b-7c7a0bcf3512,其中一只狗在池塘边喝水。,他把自己的外表误认为是另一只狗。,他斗志昂扬地跳入水中。,自然，对手是很难出现的。,这条狗夹着尾巴没有回家。,另一只狗打不过他，也没有咬他的耳朵。,1
1257ebe1-6a10-49c0-bd35-28ca88e2baec,彼得想给女儿看一些他最喜欢的圣诞歌曲。,我给她放了那首歌的视频。,接下来，他们给我们播放了背景音乐。,上次我决定给她唱歌... ...,彼得并不讨厌圣诞节。,PETER的女儿不喜欢音乐。,2
00c4e875-144a-4c40-b83a-08a7e9926253,姚明是一个狂热的园丁。,我们在后院有一个大花园，我们很喜欢。,他决定把自己的蔬菜拿到当地的集市上去展示。,我在期待中等待着结果。,姚明在两类比赛中未能取得名次。,评委对姚明不吃菜的行为进行了奖励。,1
e347459b-dd6e-4b4e-afae-7bbb45964184,玛丽喜欢跳绳。,她已经做了很久了。,这让她保持着良好的状态。,她总是那么有活力。,MARY没有丢掉工作是因为她没有体力。,玛丽并不高兴，她学会了跳绳。,2
606f2a0b-3565-4cf8-8b95-efc4196a5ef3,我当时和几个朋友在酒吧里。,轮到我买了一圈。,我走到调酒师那里，要了13瓶啤酒和一杯酒。,他要了我的卡，接了我的单。,他没有叫我去地狱。,他没有完成我的订单。,2
c2053646-85b1-41b4-8244-bfb1a2c21029,斯科特很饿。,他决定做晚饭。,他做了玉米饼。,我做的足够和朋友分享。,他的朋友不喜欢斯科特为他们做的玉米饼。,他的朋友并没有那么生气，所以他没有要求斯科特离开。,1
1e65a4f0-bc9e-4ff7-84e0-8eff744d95aa,Jorel说他想去篮球队试训。,他们练得很辛苦。,试训那天，他非常紧张。,这种做法得到了回报。,他没有被邀请加入团队。,他的表现并不出色。,1
4970b8a1-f2b4-4cfd-85d0-0e93edbd86f7,贝丝和卡罗尔出去吃中国菜。,晚饭后，贝丝打开了一块幸运饼干。,贝丝希望这周剩下的时间能有更好的运气。,贝丝在本周早些时候给她打电话，告诉她这个好消息。,贝丝的狗不是被车撞的!,塞斯没有赢得彩票。,2
f6f37f29-ff73-4b5b-980c-55b0a2d1340c,莎莉喜欢妈妈给她买的气泡水。,她从冰箱里拿了一个。,她很期待打开它，品尝它。,莎莉不知道哥哥事先把他们都甩了。,水面不是很安静。,水没有爆炸。,2
e0644cca-3711-444f-ba22-22e701d18fa9,新娘和新郎走下红毯。,他们终于成功结婚了。,婚礼在乡村俱乐部举行。,新娘抛出花束，她的好友接住了。,她最好的朋友没有生气。,我最好的朋友不高兴。,2
facc8d6c-0f9d-472a-aa08-a7bacb41d38b,戈登急着要去开会。,他跑出实验室，在外面的冰面上滑倒。,起身后，我发现自己的手腕被刮伤了。,他很少能按时开会。,戈登不会因为开会没迟到就被解雇。,"戈登没有发誓，""我下次会更小心。",2
cd4c6628-e2b1-4959-afaf-e3008821b177,两个老太太在公园里边吃午饭边聊天。,其中一个人拿来一个篮子，把食物摆在桌子上。,他们高高兴兴地聊着、吃着，但他们却开始争吵起来。,其中一个人把蛋糕扔给了另一个人，一场食物大战开始了。,即使警察不来，他们也不可能插手这场争吵。,我们甚至没有夸奖对方蛋糕有多好吃。,1
11c99af0-78e8-414d-b78c-2c70fe407ba6,迈克有一个漂亮的女朋友。,有一天，他在学校的院子里散步。,他看到自己的女朋友和别的男人在一起。,另一个是他的朋友鲍勃。,MIKE并不高兴，因为他没有在学校的操场上行走。,MIKE看到自己的女朋友和另一个人在一起，并不难过。,2
7ac29522-a873-4083-832c-cf8fbbf3d1dd,卡拉昨天丢了她的狗。,她慌了。,卡拉疯狂地在城市里搜寻着。,最后，她在邻居家的院子里找到了那条狗。,KARA并没有要求邻居们把狗粮放在院子里。,KARA没有买一只宠物猫，把它染成粉红色。,1
1055bd28-9480-4e7e-8b5c-68575b03911b,每年我们都会参加姑姑家的泳池边烧烤。,有一年，我妹妹很小的时候，就掉进了游泳池。,当我父亲发现她不见了，他马上跑进池子里。,他潜入水中，把妹妹从水里捞出来。,我忍不住，不代表我就能解脱。,之后，我们没有让她游泳。,1
44b83c91-61e5-48e1-aa8b-a4712e3b837a,当鱼叉击中鲸鱼时，它就大发雷霆，逃之夭夭。,几分钟后，一切正常，但鲸鱼却发出了深深的声音。,线路没有及时支付出去，船头沉得很深。,船在浪花下滑落，再也没有回来。,鱼叉手并没有随船沉没。,鱼叉手并没有出现在冲浪板上。,1
054e6e40-539e-4b88-b81d-acec771d42cb,莎拉很饿。,他去厨房吃饭，但只有面包。,她给我做了一片黄油和果酱的吐司。,当她走到桌前时，她放下了吐司。,莎拉并没有那么郁闷。,SARAHAH不高兴，她掉了吐司。,1
f82aee98-72da-4a92-b898-d4d362101498,我们在圣诞节后的第二天离开北卡罗来纳州，前往佛罗里达州。,开了很久的车，我迫不及待地赶到了那里。,我和家人在一起，去了迪士尼乐园。,我们在魔法王国呆了整整一天。,从此以后，我们再也没有回家，我们安静地睡了。,之后，我们没有离开六旗，我们回家了。,1
099edf1f-91ae-4f8c-b9ed-4e921a7c3b02,妮可更想当姑姑。,问题是，她没有任何兄弟姐妹。,今天，妮可收到了表姐萧氏的纸条。,肖某与丈夫生了一个男孩。,她没想到自己能当上名誉姑姑。,我并没有决定我不喜欢孩子。,1
fee44088-f58d-4ef9-93dc-cffe69f03d77,玛丽和艾玛开车去了海边。,他们决定去海里游泳。,玛丽试图和艾玛交谈。,"艾玛说：""小心海浪。",海面并不像浴缸一样平静。,即使有大浪，玛丽也没有掉下去。,2
cef2eb7e-2792-46b4-9492-dbabc9155829,杰夫刚刚和他的女朋友阿什利订婚了！,他们对自己的婚礼非常满意，于是马上开始筹划。,几个小时后，我发现，一切都要花钱。,杰夫决定找一份兼职工作来帮助支付这些费用。,阿什利没有一个兼职工作。,杰夫那天并没有辞职。,1
4989e550-64be-4b0e-a667-fee519fc2980,乔希早早地起了床，准备参加他计划中的徒步旅行。,洗完澡后，我确定所有的用品都收拾好了，准备出发。,他离开了家，开车来到公园，他打算去爬山。,当时天色尚早，所以乔希主要是自己走小路。,乔什不喜欢户外活动。,乔什并不讨厌户外活动。,1
5be778f7-bed0-4ffd-b275-eaa8dd6eb417,我们周五有一场篮球赛。,我想和朋友一起去看。,我们大家聚在一起，筹钱买零食。,我们到法院坐下来。,我们坐下来后并没有决定离开。,我们没有球场边的座位。,2
a524f46d-2122-4d80-9cf6-35e7295e27c1,安妮想在她家的墙壁上爬上常春藤。,她觉得它看起来很古朴，很迷人。,她找来一棵小常春藤苗，种了下去。,最后，他们开始爬上房子的墙壁。,这不是她唯一想要的东西。,她对毒藤不是很过敏。,1
94d111c2-3c86-40cc-afaa-e9d0a123c3d5,我的目标是在下蹲机上做200多磅。,在我的健身房里，这是该机器的最大重量。,现在，我只能做到150磅左右。,我已经努力工作了半年多。,我不知道有一天我会吃到梨。,我不知道我有一天会到那里去,2
36df2002-92f3-4a85-ac47-8df95d219cb2,艾拉的父亲要去慕尼黑出差。,艾拉让父亲把她带回来。,她没去过德国，想去看看。,爸爸同意了，带着艾拉一起去旅行。,她没有失望。,她玩得并不开心。,2
f2a6a95f-5396-4984-a7a5-06df5b948f40,亨利第一次被父母带去看电影。,我们进去之前，我给他买了零食。,剧院内，两人坐在最后一排的座位上。,亨利很喜欢整部电影。,"他也没有喊出""我要回家""。",他没有感谢父母没有带他去看电影。,2
b58034b4-b513-4b73-86e5-57755b8fc4d2,蒂姆喜欢和金枪鱼一起在大海深处游泳。,他绝不会伤害他们，也不会试图抓住他们。,一天，一艘渔船来到金枪鱼家。,第二天，蒂姆试图和金枪鱼一起潜水。,他找不到金枪鱼。,他不是没有找过金枪鱼。,1
97d25389-0521-4516-bafc-2cec760dbd4a,梅尔约了一个女孩出去约会。,他们玩得很开心，我希望很快能再见到他们。,第二天，他给她打了个电话，要求第二次约会。,他担心她会拒绝。,她很久以来第一次去阿拉斯加旅行。,我跟她说我不接受，她也不接受。,2
59201852-aca6-4676-a477-b7c6e6707679,莉拉非常兴奋地见到了她最喜欢的说唱歌手。,她有一张演唱会后的后台通行证。,她往后台走去，自我介绍。,她看到说唱歌手喝醉了，粗鲁和性别歧视，感到很震惊。,里拉没有成为一个说唱歌手的路人。,里拉再也不会听那个说唱歌手的音乐了。,2
1ca57071-a5bb-4dcc-b0bf-d5321e6e3845,在洗碗的时候，凯特琳打碎了她妈妈最拿手的菜。,凯特琳知道她妈妈会很不高兴。,我撒谎说是我妹妹干的。,我妹妹被骂了。,凯特琳并没有感到内疚，对母亲很坦诚。,凯特琳的妹妹没有得到公正的惩罚。,1
bb99b560-0513-4756-88fc-0c6aa8cecadb,安德里亚正在寻找一只新的宠物。,她一直想养狗。,在参观了当地的一家狗狗收容所后，他们决定救助一只小狗。,办完手续后，安德烈亚把狗带回家。,安德里亚没有把狗介绍给家人。,安德里亚绝不会把她的狗交给陌生人。,1
8cbd5a81-89cb-433c-a34d-ced88c0fdd8d,威尔和安娜已经交往了十二年。,他们一起度假，去了海边。,当我们在海滩上散步时，威尔决定向我们求婚。,"安娜回答：""是的。",当安娜答应的时候，威尔并没有太难过。,八个月后，他们才结婚。,2
65afbe34-fc9d-4834-88b0-64e40acf5a6e,艾莉在看旋转木马。,我无法决定我想骑哪个动物。,有一匹粉红色的马和一只蓝色的兔子。,因此，她骑了两次。,直到每次都要骑不同的动物，她才满意。,我想，艾丽两次都没有哭，是因为她不想错过这趟车。,1
758bfe67-dfe7-4908-93fa-d5825f703f96,我和我的朋友们一起踢足球。,我们会在我们的位置上设置。,当比赛开始时，我被抓住了。,我叫了起来，弄疼了我的膝盖。,我的朋友们并没有停止玩耍来帮助我。,我无法站起来完成游戏。,1
93405aa3-0d24-4bba-8aa8-3a7d4d91bf29,我的康复治疗师今天来见我。,我们打算做一个简单的锻炼。,我们先来做一些下半身的运动。,当我做仰卧起坐时，他想做的仰卧起坐比我多。,我的康复治疗师没有积极性。,我的康复治疗师不是自恋狂。,1
ee44e2e3-efc7-4529-8755-2ff5ac1897d9,我给她买了一双新手套作为圣诞礼物。,它是由皮革制成的，看起来不错。,她很喜欢，试穿了一下。,可惜，尺寸不合适。,我女朋友不只是拿到了土壤管理的学位。,我没有拿回店里再买一个尺码。,2
63a75f76-2746-410e-b102-9dbf97c164e0,米娜在餐厅里丢了钱包。,她很不开心。,她觉得自己的东西都拿不回来了。,然而，米娜为她准备了一个美妙的惊喜。,这不是一个陌生人偷她的钱包。,一个陌生人没有找到我的钱包，就把钱包还给了餐厅。,2
05e5583a-c950-49f3-a03e-80d7f9ccefa6,皮特在一家软件公司找到了新工作。,这是皮特一生的梦想工作。,皮特把自己所有的好点子都写下来，并总是给老板看。,最终，皮特被提升为经理助理。,皮特从未辞去工作，也从未回头。,一年后，他再也没有得到晋升。,2
ddda87a3-3139-44fe-8593-6fd6fd643a3c,我有一段时间没见过她了。,她找到了一份新工作，所以很难和她说话。,这份工作占据了她所有的时间。,最后，她联系我，让我和她交往。,我没有和她分手，是因为我不高兴没有她的消息。,我见她不太高兴，也没做什么打算。,2
d05b6efe-0ec1-441d-9d53-200701babc6b,吉娜只想一个人哭。,她在校园里唯一能待的地方就是卫生间。,但浴室里有人。,她手扶着门站着，感觉到自己的眼睛被泪水打湿了。,我不禁笑出声来。,她没有尽量安静，没有抽泣。,2
df758982-8116-4c76-b7cb-5f67e0a97914,吉娜在给花园浇水。,弟弟走过时，她用水泼他。,我边跑边笑边叫。,我姐姐和另一个弟弟也加入了我们。,吉娜并不伤心。,吉娜没有一个伟大的时间。,2
5a71cb4d-23f8-465a-84ac-a69ca56dfa07,阿加莎一直想要一只宠物鸟。,后来有一天，她买了两只宠物雀。,最后，她再也无法忍受他们不断的噪音。,更糟糕的是，他们经常感到困惑。,阿加莎没有决定再买两个。,阿加莎没有决定归还。,2
c6653f2f-77a9-4adc-8dd6-64754847a6f3,那个男孩想去看电影。,我知道我不能去要求她不做家务。,他们做了所有的家务。,他问我要不要去看电影。,"他们的父母并没有说""等你做完家务后""。",我父母不答应，所以我从来不去看电影。,2
20165765-4bc3-4a45-9c22-44ff8fd303c5,我发现我的头发变得太长了。,我试着自己剪，但我失败了。,我穿上鞋子，拿起钥匙。,我去理发店剪头发。,他没有做好工作。,他们没有叫我自己切。,1
3ea721b1-70dd-4222-b25d-4273e80ae312,桑德拉不敢相信，她终于到了好莱坞。,为了实现自己的明星梦，他开始试镜。,没能成功，最后我还是以做服务员为生。,她很快就知道，她的一个常客是一个人才经纪人。,桑德拉并没有让特工放过她。,因此，我和经纪人相处得并不融洽。,2
7b25f5dd-7081-47e1-99ee-ef1bdc679a00,莎莉打算给他一个惊喜，把蛋糕带到他的办公室。,莎莉认为蛋糕是一个让他们微笑的好办法。,她去超市买蛋糕。,在他的办公室里，他把员工们围在一张会议桌前。,然后她没有带蛋糕来，这让我们都很难过。,她没有告诉他，她没有蛋糕。,1
16ac16d6-41a4-49f4-a3e1-ec242ce8f921,莎拉是自学代数的。,然而，几周后，情况并没有多大改善。,她意识到自己没有设定任何目标。,所以，每天，我都会制定一定的目标。,在她意识到这一点之前，莎拉并不擅长代数。,然而，莎拉并没有放弃学习代数。,1
3db2f1f0-1ec7-4738-b3c5-154b63000671,路易喜欢他的拖拉机。,有一天，他决定自己试着做。,他去找寻零件的拾荒者。,接下来，我把他带回家。,lewy不想扔掉所有不值钱的拖拉机零件。,拖拉机不是他自己造的。,2
ed594d9e-4c0f-4110-be41-95859a167e16,比尔年轻时上不起大学。,现在他是一个梦想着拿学位的爷爷。,70岁时，他终于实现了自己的梦想。,大家都以他为荣。,比尔不是最骄傲的。,比尔不觉得羞愧吗？,1
83749a3e-53e3-4e7e-9511-ca63638aca7e,丹看到狗在雨中瑟瑟发抖，觉得它可能是迷路了。,这只狗很友好，丹可以把它带回家。,他没有标签或项圈，似乎营养不良。,丹尼尔在附近竖起了一块牌子，并询问他的邻居。,这条狗的主人没有找到。,丹没有放弃，把狗放回了野外。,1
6ef9c54c-5c2e-4134-8ac0-0e3c978cdb0c,老师拿着一堆纸走来走去。,外面开始下雨了。,当老师想下台阶时，他摔了一跤。,纸张从她手中飞出，掉在地上。,一个路人没有帮她起身收卷。,医生始终没有起身回家，没有留下文件。,1
a4649658-7420-442a-8b13-336f991a2e0c,布拉德利一家决定去露营。,我们上了车，进行了两个小时的旅行。,等他们赶到的时候，天已经快黑了，暴风雨已经开始了。,雨后，我们搭起帐篷，生起了火。,此后，布拉德利一家再也没有进行过一次伟大的露营旅行。,布雷德利一家始终没有转身回家。,1
a5af376d-4177-4abd-b85d-3645e120fce5,唐和他的妻子开车去了录像带租赁店。,半个小时后，他们还是无法决定看哪部电影。,小唐让店主为他挑选一部电影。,楼主选择了凯瑟琳-海格尔主演的热门爱情喜剧。,唐先生和妻子没有放弃，回家了。,唐先生和他的妻子无法得到电影。,2
0ff6265a-5399-49ee-84d4-422a40a342c2,大小姐喝多了，去纹身。,她决定在额头上刺青。,第二天，大小姐对自己的所作所为感到惊恐。,大小姐东拼西凑，做了一个去除纹身的手术。,Missy没有得到另一个纹身 在她的脸颊。,尽管花费了不必要的费用，但纹身并没有消失。,2
ad95df27-042e-492f-8762-8ba1de02b471,约翰感觉不舒服。,乔恩决定节食。,他开始改善饮食和锻炼。,约翰一直在努力，开始感觉到了效果。,乔恩对他的减肥成果并不满意。,约翰晚餐没有吃汉堡包和薯条。,1
157ed81f-52a5-4cdc-934c-6ee421675cc9,高中足球队将进入季后赛。,团队很兴奋，镇里也表示支持。,门的装饰。,公司提前关门。,比赛开始时，主队的看台并没有坐满。,城里没有人想加入游戏。,1
5c609bdb-3a4f-4f3f-a50b-0f8246ee6841,厄尔早早地起了床，煮了些咖啡。,他想在那天把工作做好。,这香味把我所有的室友都吵醒了。,他还想做咖啡。,他的室友没有一个人煮咖啡。,不是所有的室友都厌恶咖啡。,1
71fbcabb-27b4-4449-a161-a8af8e3d4d8f,玛姬有一只狗。,我带我的狗出去散步。,我们去公园玩。,回家后，玛姬喂狗。,玛吉和她的狗 是不是最好的朋友。,玛吉不介意和臭狗在一起的时间。,1
41963889-83cc-409d-9bdb-fc26eeb460c2,艾拉想为毕业舞会挑选一件衣服。,我无法决定。,于是她问男友的意见。,不管你选择什么衣服，都很美!她说。,ELLA没有生气，因为她的男朋友没有那么挑剔。,ELLA不在乎她选择什么衣服。,2
d0797834-8c42-44cd-8d2c-3fee56b84e28,本决定在2016年多锻炼身体。,我每周至少安排四次锻炼。,本决定等到下周一再开始锻炼。,周一过去了，本还没有开始他的锻炼计划。,本没用的东西就不开始用。,本不去 健身房每天。,1
337bde69-adb0-4fb5-aedf-03185ea882d5,G-Bear是一只带盒子的泰迪熊。,它用难以理解的语言和我说话。,我年轻的时候给我老婆买过一个。,这是女儿3岁时送给我的礼物。,我的女儿并不欣赏这份礼物。,我女儿从来没有抑郁过。,1
519cc090-8a11-486c-89e4-1e4c20a41ba5,克里斯有很多鸡。,他每天都从他们那里收集鸡蛋。,他带着鸡蛋去了农贸市场。,大家都很喜欢克里斯的鸡蛋，花了很多钱买。,Chris后来开了自己的公司，但并不成功。,克里斯不能卖掉他的鸡蛋。,1
638b4ccf-e7cd-4974-bfe4-5500f2342523,我的女儿庆祝了她的6岁生日。,我决定在我的艺术工作室为她和她的朋友们举办一个聚会。,她所有的朋友都到了，正在等待指示。,每个朋友都听着讲解如何画自己的画。,听完之后，孩子们做得再好不过了。,当时，孩子们还没有开始自己写歌。,1
ef111a9f-243a-422d-b95a-a367fac80162,我妈妈昨晚开车去店里。,当她在红绿灯前停下时，两个男人冲到她的门前。,他们用枪顶着她的头，让她下车。,他们拿着它，开车走了。,我母亲并没有因为布罗迪局长没有关闭海滩而抨击他。,我妈妈晚上再也不会去那家店买东西了。,2
8c5e75c6-2905-47e6-87c0-0af7673ae9e0,萨尔总是在他的游戏。,他无论怎么努力都打不过9级。,然后，他的表哥来了，并提出要帮助他。,两个男孩并肩玩耍。,他们并没有在下午一起看书。,但在这种情况下，即使有表哥的帮助，他也无法更上一层楼。,2
