"InputStoryid","InputSentence1","InputSentence2","InputSentence3","InputSentence4","RandomFifthSentenceQuiz1","RandomFifthSentenceQuiz2","AnswerRightEnding"
705d7e4d-3b56-48dc-9dad-9b14eff97d95,サラは猫を失った。,彼女はとても悲しんでいました。,近所のあちこちに看板を出した。,すると、素晴らしいことが起きた。,サラは足を折っていません。,誰かが彼女の猫を見つけられませんでした。,2
a37be14a-7724-464c-8344-87624fafaa34,ケリーは新しいマリオのゲームをしていた。,彼女は何週間も前からプレイしていました。,彼女はレベルを超えずに長い間プレイしていました。,そして、ついに最後のレベルをクリアした。,ケリーはそのことについて怒ってはいませんでした。,ケリーは最後にそれを打ち負かすことができて、あまり嬉しくなかったようです。,2
17cfe8c3-561d-4910-8644-0565deccbe79,TimとDebは交際を始めて約1年になります。,二人の出会いは、昨年のクリスマスに参加したパーティーでした。,ティムはデブを今夜のデートに誘い、豪華なディナーに連れて行った。,デザートの後、彼は結婚を申し込んだ。,debはtimのプロポーズにYesとは言いませんでした。,debは、女性にしか興味がないことをTimに伝えていませんでした。,1
87aa1560-0c24-4a6d-8507-6ae058e4422a,私のルームメイトはドイツ人です。,彼は料理がとても上手です。,ある日、彼はドイツの故郷で食べていたソーセージを私のために作ってくれました。,ソーセージの出来が悪かったそうです。,私はシリアルが美味しいとは思いませんでした。,私はとにかく彼らを愛していませんでした。,2
9cba37ea-cc3e-4775-b044-c3d3d4983d22,私は子供の頃、チェッカーをやりたいと思っていました。,おじいちゃんと一緒に座って、教えてもらいました。,最初はただ教えてもらうだけだったが、それが特別なものになっていった。,私が大人になっても、彼とはチェッカーを続けていました。,今でもチェッカーは嫌いではありません。,私はチェッカーにあまりいい思い出がありません。,2
a0769cd4-45a0-492c-a566-b14b9b17cba6,アイビーは友達と同じように携帯電話を欲しがっていました。,新聞配達でお金を貯めていた。,すぐに携帯電話の分ができた。,彼女は買い物に行き、ぴったりの携帯電話を選びました。,エイミーは、お金をすべて服に使ったわけではありません。,彼女は新しい携帯電話を気に入っていませんでした。,2
40f3b904-81c7-4e92-b245-ff20840733a2,Daveは食料品店に入っていった。,彼はお気に入りのエナジードリンクを買うために行っていた。,缶を1本買えるだけのお金しかなかった。,通路にたどり着き、目にしたものが彼を笑顔にした。,daveはケースごと買ったわけではありません。,販売されていませんでした。,2
b00c883d-782a-428a-be8d-1749a200575f,ジーナは、おじいちゃんのベッドに座って外を眺めていた。,冬だったので、彼の庭は春まで枯れていました。,彼女のおじいちゃんは亡くなってしまったので、手入れをしてくれる人はいません。,雑草に占領されて、花の首を絞めてしまう。,ginaは、おじいちゃんにどんな花が好きか聞かなかった。,ginaは、外に出て雑草を摘んでこようとは思いませんでした。,2
1d3e5ddd-76a9-401d-8c5c-a6f5f0bd7160,ラモーナは自分の仕事にとても不満を持っていた。,彼女は昇給を要求しましたが、拒否されました。,拒否されたことをきっかけに、積極的に募集広告を見てみることにした。,彼女は興味深い新しい可能性を見つけ、インタビューを設定した。,彼女は、より高い給料での新しい仕事のオファーを受けていませんでした。,ramonaには、転職したくない理由がなかった。,1
34ddd737-0709-4fc7-b64b-6c43eaf9f48c,ゲーム機を買いたいと思っていました。,両親に相談したところ、あるアイデアが浮かびました。,雑用をこなせば、お金を貯めてくれるというのだ。,私は夏の間、毎週頼まれもしないのに家事をしていました。,親がゲーム機を買えるだけのお金をくれなかったんです。,夏の終わりに、私は両親にお金を返しませんでした。,1
fc416bf8-23b2-41af-b4bf-ffc544321166,フェリペは、幼い頃からドイツに興味を持っていた。,図書館の本を読んで言語や文化を学んだ。,大学生になってようやくベルリンを訪れることができました。,フェリペは、ドイツの芸術、食べ物、ビールが大好きだった。,フェリペは二度とドイツに行きたくないと思っていた。,フェリペはその後、人生で二度とドイツを訪れることはありませんでした。,2
d8079c78-7eda-4006-a7f5-993cc1456bcb,Milesは屋根葺き職人だった。,彼は自分の仕事を愛していて、とても優秀だった。,しかし、ある日、彼は注意を怠り、屋根から落ちてしまった。,幸い、足の骨を折っただけで済んだ。,マイルは、立ち上がって立ち去ることはありませんでした。,マイルは、自分がもっと気をつけなければならないとは思いませんでした。,2
de97e427-f428-4b4e-80e6-b22b80a9f3f1,ジョニーは、アニータが自分にぴったりの女性だと思っていたが、それは間違いだった。,彼は彼女をデートに誘ったが、彼女は「気分が悪い」と言った。,ジョニーは、ただ酒を飲み、音楽を聴くためにクラブに行くことにした。,深夜、ふと振り返ると、アニキが他の男と踊っていた。,johnnyはanitaを再び誘うことを望んでいませんでした。,johnnyはanitaを再び誘うことはありませんでした。,2
4d1e86d9-f613-47c4-848e-0e4b9fbe3dce,彼の目は痛みに燃えていた。,胃がキリキリと音を立てて痛む。,肺は液体で満たされていた。,狭い家の中で、苦しそうな咳が鳴り響く。,彼が死にかけていないことは確かで、夜が明ける前に消えてしまうことはないだろう。,彼は立ち上がってジョギングをしようと決めたわけではありません。,1
c9bc611e-b71c-48e9-a3d3-4a4ebcb9a8cc,トムは大きなテストのために勉強していた。,その後、彼は退屈しのぎに眠ってしまった。,彼は5時間も寝ていた。,彼はショックを受けて目を覚ました。,トムは焦らず、テスト前にできるだけ多くの勉強をしました。,トムはテストの準備ができていませんでした。,1
7ef8e330-87c0-45f1-a4ac-c51818a46ac5,友人たちは昼食を取り、テーブルで待ち合わせをしました。,ベンはお腹が空いていたので、みんなより早くランチを食べ終えた。,彼はさらに食べ物を買うためにランチラインに戻った。,だからといって、彼を立てたわけではない。,お弁当を買い足そうと思わなかったので、気分が悪くなることもありませんでした。,そして、満腹になっても食べるのをやめなかった。,1
86178f58-f674-42bc-91f8-23038c98197a,ジルのお父さんが子猫を選びに連れて行ってくれました。,ケージの中には2人いた。,一人も残すことができなかった。,彼女のお父さんも同意してくれた。,jillと彼女のお父さんは、子猫を一匹も家に連れて帰らなかった。,jillと彼女のお父さんは、2匹の子猫を家に連れて帰らなかったのです。,2
2a41a1bd-54d3-40cb-ba38-eba5e3c5c31c,今日は1年生の遠足でした。,私のクラスは、学校の裏にあるグラウンドに行きました。,多くの学生や教員が地面に置かれたタオルの上で休んでいた。,また、多くのスポーツも行われました。,その日、私はきれいに日焼けできませんでした。,私はサッカーボールで顔を殴られたわけでもなく、目の周りが黒くなったわけでもありません。,1
50a2e0a9-17b0-4670-9e3b-7c7a0bcf3512,一匹の犬が池のほとりで水を飲んでいた。,彼は自分の姿を他の犬と勘違いしていました。,闘志を燃やして、水に飛び込んだ。,当然のことながら、相手はなかなか現れない。,犬は尻尾を巻いて家に帰らなかった。,もう一匹の犬は、彼に勝てず、彼の耳を噛まなかった。,1
1257ebe1-6a10-49c0-bd35-28ca88e2baec,ピーターは、自分の好きなクリスマスソングを娘に見せたいと考えていた。,その曲のビデオを彼女に聞かせた。,次に、サウンドトラックを聴かせてくれました。,最後に彼女に歌を歌おうと決めたのは,ピーターはクリスマスを嫌ってはいませんでした。,peterの娘は、音楽を楽しんでいませんでした。,2
00c4e875-144a-4c40-b83a-08a7e9926253,Yaoは熱心な庭師でした。,裏庭には大きな庭があり、とても気に入っていました。,彼は自分の作った野菜を持って、地元のフェアに出品することにした。,結果を期待して待っていた。,ヤオは2つのカテゴリーで入賞できませんでした。,審査員は、ヤオの野菜を食べずに報いたのです。,1
e347459b-dd6e-4b4e-afae-7bbb45964184,Maryは縄跳びが好きだった。,彼女はそれをずっと続けていた。,そのおかげで、彼女の体調は保たれていました。,彼女はいつもエネルギーを持っていました。,maryは、スタミナがないから仕事を失ったわけではありません。,メリーは縄跳びを習ったことを嬉しく思っていなかった。,2
606f2a0b-3565-4cf8-8b95-efc4196a5ef3,私は友人たちとバーにいました。,私がラウンドを購入する番だった。,バーテンダーのところに行って、ビール13本とショットを頼んだ。,彼は私のカードを求め、私の注文を取りました。,彼は私に「地獄に行け」とは言いませんでした。,彼は私の注文を満たしていませんでした。,2
c2053646-85b1-41b4-8244-bfb1a2c21029,スコットは空腹だった。,彼は夕食を作ることにした。,彼はタコスを作った。,友達と一緒に食べられるくらいの量を作った。,彼の友人は、スコットが作ったタコスを気に入ってくれませんでした。,彼の友人はそれほど不快に思っていなかったので、スコットに出て行ってほしいとは言いませんでした。,1
1e65a4f0-bc9e-4ff7-84e0-8eff744d95aa,Jorelはバスケットボールチームに挑戦したいと言っていました。,一生懸命練習してくれました。,トライアウトの日、彼はとても緊張していました。,練習の成果が出た。,彼はチームに誘われたわけではありませんでした。,彼は素晴らしいプレーをしたわけではありません。,1
4970b8a1-f2b4-4cfd-85d0-0e93edbd86f7,ベスとキャロルは中華料理を食べに行った。,夕食後、ベスはフォーチュンクッキーを開いた。,ベスは、この週の残りの期間、幸運を期待していた。,週明けにベスが彼女に電話をして、良い知らせを伝えた。,ベスの犬は車に轢かれていなかった！？,セスは宝くじに当たったわけではないのです。,2
f6f37f29-ff73-4b5b-980c-55b0a2d1340c,サリーは、お母さんが買ってきた炭酸水が好きだった。,彼女は冷蔵庫から1つ取ってきた。,彼女はそれを開けて味わうのを楽しみにしていた。,サリーは、兄が事前にすべての人を振っていたことを知らなかった。,水はあまり静かではありませんでした。,水が爆発することはありませんでした。,2
e0644cca-3711-444f-ba22-22e701d18fa9,新郎新婦がバージンロードを歩く。,ようやく結婚にこぎつけたのである。,結婚式はカントリークラブで行われました。,新婦がブーケを投げると、親友がそれをキャッチ。,彼女の親友は怒りを感じていませんでした。,親友は喜んでいませんでした。,2
facc8d6c-0f9d-472a-aa08-a7bacb41d38b,ゴードンは会議のために急いでいます。,実験室から飛び出した彼は、外の氷の上で滑ってしまう。,立ち上がってみると、手首を擦りむいていた。,彼はほとんど時間通りに会議に参加することができない。,ゴードンは、会議に遅刻しなかっただけではクビになりません。,ゴードンは「次はもっと気をつけよう」と誓いません。,2
cd4c6628-e2b1-4959-afaf-e3008821b177,2人の老婦人は、公園でランチを食べながらおしゃべりをしていた。,一人がバスケットを持ってきて、テーブルの上に料理を並べた。,楽しそうに話をしたり、食事をしたりしていたが、何かにつけて言い争いが始まった。,一人がもう一人にケーキを投げつけ、フードファイトが始まった。,警察が来なくても、口論を仲裁することはできませんでした。,ケーキの美味しさをお互いに褒め合うこともありませんでした。,1
11c99af0-78e8-414d-b78c-2c70fe407ba6,マイクには美しい彼女がいた。,ある日、彼は学校の校庭を歩いていた。,自分の彼女が他の男と一緒にいるのを見たのだ。,もう一人は彼の友人のボブ。,mikeは、自分が校庭を歩かないことを嬉しく思っていませんでした。,mikeは、自分の彼女が他の人と一緒にいるのを見ても悲しくはありませんでした。,2
7ac29522-a873-4083-832c-cf8fbbf3d1dd,カーラは昨日、犬を亡くしました。,彼女はパニックになった。,必死になって、カーラは街中を探し回った。,最後に彼女は、隣人の庭で犬を見つけた。,karaは、隣人に犬のおやつを庭に置かないように頼んだわけではありません。,karaは、ペットの猫を買ってピンクに染めたわけではありません。,1
1055bd28-9480-4e7e-8b5c-68575b03911b,毎年、叔母の家のプールサイドで行われるバーベキューに参加します。,ある年、妹が幼い頃にプールで転んでしまいました。,父は彼女がいなくなったことに気づくと、すぐにプールに駆け込んだ。,彼は飛び込んで、妹を水面に出した。,助けられなかったからといって、安心していたわけではありません。,その後、私たちは彼女を泳がせませんでした。,1
44b83c91-61e5-48e1-aa8b-a4712e3b837a,銛がクジラに命中すると、クジラは大暴れして逃げ出した。,数分後、すべてが順調に進んだが、クジラが深い音を立てた。,ラインの払い出しが間に合わず、ボウが深く沈んでしまった。,舟は波の下に滑り落ち、そのまま戻ってこなかった。,銛打ち機は船と一緒に沈まなかった。,The harpooner didn't emerge on a surfboard .,1
054e6e40-539e-4b88-b81d-acec771d42cb,サラはとてもお腹が空いていた。,食べるために台所に行ったが、パンしかなかった。,彼女は、バターとジャムを塗ったトーストを作ってくれた。,テーブルに向かう際、彼女はトーストを落としてしまった。,sarahはそれほど落ち込んでいませんでした。,sarahは、トーストを落としたことを喜んではいませんでした。,1
f82aee98-72da-4a92-b898-d4d362101498,クリスマスの翌日にノースカロライナ州を出発し、フロリダ州へと向かいました。,長いドライブだったので、待ち遠しかったです。,家族と過ごしたり、ディズニーランドに行ったりしました。,マジックキングダムで丸一日過ごしました。,その後、私たちは家に帰ることなく、静かに眠っていました。,その後、私たちはシックスフラッグスを離れず、家に帰りました。,1
099edf1f-91ae-4f8c-b9ed-4e921a7c3b02,ニコルは、何よりもおばさんになりたかった。,困ったことに、彼女には兄弟がいなかった。,今日、NicoleはいとこのXiaoからメモをもらいました。,シャオは夫との間に男の子を授かった。,彼女は名誉ある叔母になれるとは思っていませんでした。,赤ちゃんが嫌いだと決めたわけではありません。,1
fee44088-f58d-4ef9-93dc-cffe69f03d77,MaryとEmmaは車でビーチに向かった。,二人は海で泳ぐことにした。,メアリーはエマに話しかけようとした。,エマは「波に気をつけて」と言っていました。,海は、バスタブのように穏やかではありませんでした。,大きな波があっても、メアリーは倒れなかった。,2
cef2eb7e-2792-46b4-9492-dbabc9155829,ジェフは恋人のアシュリーと婚約したばかり！？,二人はとても満足していて、すぐに結婚式の準備を始めました。,数時間後には、すべてのことにお金がかかることがわかりました。,ジェフはこれらの費用を捻出するために、アルバイトをすることにした。,ashleyはアルバイトもしていませんでした。,jeffはその日に仕事を辞めたわけではありません。,1
4989e550-64be-4b0e-a667-fee519fc2980,ジョッシュは早起きして、計画していたハイキングの準備をした。,シャワーを浴びた後、すべての物資が梱包されていることを確認した。,彼は家を出て、ハイキングに行く予定の公園に車で向かった。,その日はまだ早い時間だったので、ジョッシュはトレイルをほとんど独り占めしていた。,joshはアウトドアが好きではありませんでした。,joshはアウトドアを嫌っていたわけではありません。,1
5be778f7-bed0-4ffd-b275-eaa8dd6eb417,金曜日にバスケットボールの試合がありました。,友達と一緒に見に行きたいと思っていました。,みんなで集まって、おやつ代を調達した。,私たちはコートに行き、座った。,私たちは、座った後に帰ることを決めたわけではありません。,私たちはコートサイドの席ではありませんでした。,2
a524f46d-2122-4d80-9cf6-35e7295e27c1,アンは自分の家の壁にツタを這わせたかった。,彼女は、それが古風で魅惑的に見えると思った。,彼女は小さなツタの苗を手に入れ、それを植えた。,やがて彼らは家の壁を登り始めた。,それは、彼女が望んでいたものだけではありませんでした。,彼女はツタウルシにあまりアレルギーがありませんでした。,1
94d111c2-3c86-40cc-afaa-e9d0a123c3d5,私の目標は、スクワットマシンで200ポンド以上を行うことです。,私のジムでは、それがそのマシンの最大重量です。,今は150キロくらいしかできません。,半年以上も頑張っていました。,i don ' t know i ' いつか梨を食べるでしょう。,I don ' t know I ' ll'll get there on one day.,2
36df2002-92f3-4a85-ac47-8df95d219cb2,エラのお父さんは、ミュンヘンに出張することになった。,エラは父親に連れてきてくれと頼んだ。,彼女はドイツに行ったことがなく、見てみたいと思っていました。,お父さんも賛成してくれて、エラを連れて旅に出た。,彼女は失望しなかった。,彼女は素晴らしい時間を過ごしていませんでした。,2
f2a6a95f-5396-4984-a7a5-06df5b948f40,ヘンリーは、両親に連れられて初めて映画を見に行った。,中に入る前におやつを買ってあげた。,劇場内では、2人は最後尾の席に座った。,ヘンリーは映画全体を楽しみました。,また、「家に帰りたい」と泣き叫ぶこともありませんでした。,彼は、映画に連れて行ってくれなかった両親に感謝しませんでした。,2
b58034b4-b513-4b73-86e5-57755b8fc4d2,ティムは海の奥でマグロと一緒に泳ぐのが好きだった。,彼は決して彼らを傷つけたり、捕まえようとはしない。,ある日、マグロの家に漁船がやってきた。,ティムは次の日、マグロを持って潜ろうとした。,彼はツナを見つけることができませんでした。,彼は、マグロを探さなかったわけではありません。,1
97d25389-0521-4516-bafc-2cec760dbd4a,メルはある女の子をデートに誘った。,彼らは素晴らしい時間を過ごしました。,翌日、彼は2回目のデートのために彼女を呼んだ。,彼は、彼女が断るのではないかと心配していた。,彼女は、久しぶりにアラスカに旅行に行ったのです。,と言ったところ、彼女は受け入れてくれませんでした。,2
59201852-aca6-4676-a477-b7c6e6707679,リラは大好きなラッパーに会えることをとても楽しみにしていました。,彼女はコンサート後のバックステージパスを持っていた。,彼女はバックステージに向かい、自己紹介をした。,彼女は、そのラッパーが酔っ払っていて、無礼で、性差別的な態度をとっているのを見て、愕然としました。,liraは、ラッパーのローディにはなりませんでした。,liraはそのラッパーの音楽を二度と聴かない。,2
1ca57071-a5bb-4dcc-b0bf-d5321e6e3845,お皿を洗っているときに、ケイトリンはお母さんの最高のお皿を壊してしまいました。,ケイトリンは、お母さんが怒るだろうと思っていた。,姉がやったと嘘をついた。,姉は叱られた。,Caitlinは、罪悪感を感じず、母親に正直に話しました。,ケイトリンの妹は、罰を正当に受けていませんでした。,1
bb99b560-0513-4756-88fc-0c6aa8cecadb,アンドレアは新しいペットを探していました。,彼女は犬を飼うことを考えていた。,地元のドッグシェルターを訪れた後、子犬を救出することにしました。,書類が完成した後、アンドレアは犬を家に連れて帰った。,アンドレアは犬を家族に紹介しませんでした。,アンドレアは犬を見知らぬ人に渡すことはありませんでした。,1
8cbd5a81-89cb-433c-a34d-ced88c0fdd8d,ウィルとアンナは12年前から付き合っていた。,二人は一緒に休暇をとって海に行った。,浜辺を歩いているときに、ウィルはプロポーズを決意した。,アンナは「はい」と答えた。,アンナがイエスと言っても、ウィルはあまり動揺しませんでした。,彼らが結婚したのは、その8ヶ月後でした。,2
65afbe34-fc9d-4834-88b0-64e40acf5a6e,エリーはメリーゴーラウンドを見ていました。,どの動物に乗ろうか迷っていた。,ピンクの馬がいたり、青いうさぎがいたり。,そのため、彼女は2回乗りました。,彼女は毎回、別の動物に乗らないと満足しませんでした。,ellieが2回とも泣かなかったのは、乗り物に乗れなくなるのが嫌だったからだと思います。,1
758bfe67-dfe7-4908-93fa-d5825f703f96,友達とサッカーをしていました。,私たちは自分の位置にセットアップする。,試合が始まると、タックルされました。,私は膝を痛めて悲鳴を上げた。,私の友人たちは、私を助けるためにプレーを止めませんでした。,私はゲームを終えるために立ち上がることができませんでした。,1
93405aa3-0d24-4bba-8aa8-3a7d4d91bf29,今日は、リハビリのセラピストが来てくれました。,簡単なワークアウトをすることになった。,まずは、下半身のエクササイズから。,私がクランチをすると、彼は私よりも多くのクランチをしようとしました。,私のリハビリ・セラピストはやる気がありません。,私のリハビリ・セラピストはナルシストではありません。,1
ee44e2e3-efc7-4529-8755-2ff5ac1897d9,クリスマスに彼女に新しい手袋を買いました。,革製で見た目も良いです。,彼女はそれを気に入り、試着しました。,残念ながらサイズが合いませんでした。,私の彼女は、土壌管理の学位を取得しただけではありません。,私は、店に持ち帰って別のサイズを手に入れることはしませんでした。,2
63a75f76-2746-410e-b102-9dbf97c164e0,Minaは、レストランで財布をなくしてしまった。,彼女はとても不幸でした。,彼女は、自分の物はもう取り戻せないと思っていました。,しかし、そんなミナに素敵なサプライズがありました。,見知らぬ人が彼女の財布を盗んだのではない。,見知らぬ人が自分の財布を見つけてくれず、レストランに返してくれた。,2
05e5583a-c950-49f3-a03e-80d7f9ccefa6,ピートは、ソフトウェア会社に転職しました。,これは、ピートにとって生涯の夢の仕事だった。,ピートは自分の良いアイデアをすべて書き留め、常に上司に見せていた。,やがて、ピートは副店長に昇進した。,ピートは仕事を辞めずに、一度も振り返ることはありませんでした。,1年後、彼は再び昇進することはありませんでした。,2
ddda87a3-3139-44fe-8593-6fd6fd643a3c,久しぶりに彼女と会った。,彼女は新しい仕事に就いたので、なかなか話ができません。,この仕事は、彼女のすべての時間を占める。,そして、ついに彼女から「遊びに行こう」と連絡が来た。,私は彼女から連絡が来ないことが嬉しくなかったので、別れませんでした。,私は彼女に会ってもあまり嬉しくなかったし、予定も立てなかった。,2
d05b6efe-0ec1-441d-9d53-200701babc6b,ジーナは、ただ一人で泣きたかったのです。,校内で彼女ができる場所はトイレだけだった。,しかし、バスルームには人がいた。,彼女は、涙で目が痛くなるのを感じながら、ドアに手をかけて立っていた。,思わず笑いがこみ上げてきました。,彼女は、できるだけ静かにしようとしなかったし、すすり泣きもしなかった。,2
df758982-8116-4c76-b7cb-5f67e0a97914,ジーナは庭に水を撒いていた。,弟が通りかかると、彼女は弟に水をかけた。,笑いながら、叫びながら走った。,姉ともう一人の弟も一緒に参加しました。,ginaは悲しくありませんでした。,ginaは素晴らしい時間を過ごしていませんでした。,2
5a71cb4d-23f8-465a-84ac-a69ca56dfa07,アガサはいつもペットの鳥を欲しがっていた。,そんなある日、彼女はペットのフィンチを2匹購入した。,やがて彼女は、彼らの絶え間ない騒音に耐えられなくなった。,さらに悪いことに、彼らは常に混乱していました。,アガサは、あと2つ買うとは決めていませんでした。,アガサはそれを返すことを決めなかった。,2
c6653f2f-77a9-4adc-8dd6-64754847a6f3,男の子は映画に行きたがっていた。,家事をしないでお願いすると、行けないことがわかっていた。,彼らはすべての雑用をこなした。,映画を見に行かないかと誘われた。,彼らの両親は、「家事を済ませてから」とは言っていませんでした。,両親がイエスと言ってくれなかったので、映画を見に行くこともありませんでした。,2
20165765-4bc3-4a45-9c22-44ff8fd303c5,気がついたら髪が伸びすぎていた。,自分で切ろうとしたが、失敗した。,私は靴を履き、鍵を手にした。,床屋さんに髪を切りに行きました。,彼はいい仕事をしなかった。,自分で切りなさい」とは言われませんでした。,1
3ea721b1-70dd-4222-b25d-4273e80ae312,サンドラは自分がついにハリウッドに到着したことを信じられなかった。,スターになるという夢を実現するために、オーディションを受けるようになった。,うまくいかず、生活のためにウェイトレスの仕事をすることになりました。,彼女は、常連客の中にタレントエージェントがいることをすぐに知った。,サンドラは、エージェントに「自分のことを放っておいてくれ」とは言いませんでした。,そのため、エージェントと仲良くなることはありませんでした。,2
7b25f5dd-7081-47e1-99ee-ef1bdc679a00,サリーはオフィスにケーキを持ってきて驚かせようとしていた。,サリーは、彼らを笑顔にするにはケーキがいいと思った。,彼女はスーパーにケーキを買いに行きました。,オフィスでは、社員を集めて会議テーブルを囲んだ。,その後、彼女はケーキを持ってこなかったので、全員が気分を悪くしてしまいました。,彼女は、ケーキを持っていないことを伝えていませんでした。,1
16ac16d6-41a4-49f4-a3e1-ec242ce8f921,サラは独学で代数を学んでいました。,しかし、数週間経ってもあまり改善されませんでした。,彼女は、自分が何の目標も立てていないことに気づいた。,そのため、毎日、ある目標を立てていました。,いつの間にかサラは代数が苦手になっていました。,しかし、Sarahは代数の学習をあきらめませんでした。,1
