"InputStoryid","InputSentence1","InputSentence2","InputSentence3","InputSentence4","RandomFifthSentenceQuiz1","RandomFifthSentenceQuiz2","AnswerRightEnding"
11c99af0-78e8-414d-b78c-2c70fe407ba6,迈克有一个漂亮的女朋友。,有一天，他在学校的院子里散步。,他看到他的女朋友和另一个男人在一起。,另一个男孩是他的朋友鲍勃。,mike不高兴不在学校操场上行走。,mike看到自己的女朋友和别人在一起，并不伤心。,2
7ac29522-a873-4083-832c-cf8fbbf3d1dd,Kara昨天丢了她的狗,她害怕了。,卡拉找遍了整个城市找他。,她最后一次发现狗是在邻居的院子里。,卡拉并没有要求邻居不要在院子里放狗粮。,Kara没有买一只宠物，把它涂成粉红色。,1
1055bd28-9480-4e7e-8b5c-68575b03911b,每年我们都会参加姑姑家游泳池边的烧烤活动。,有一年，我妹妹很小的时候，她掉进了游泳池。,当我父亲发现她不见了，他就跑到了游泳池。,它沉了下去，把我妹妹拉到了水面上。,不解决后，我们也不都松了一口气。,然后我们不允许她去游泳。,1
44b83c91-61e5-48e1-aa8b-a4712e3b837a,鱼叉手击中了鲸鱼，鲸鱼摇摇晃晃地开始逃跑。,一切都很好，几分钟后，鲸鱼发出了深深的声音。,线路付不快，船头沉得很深。,小船在浪花下滑落，没有再上升。,鱼叉手并没有和船一起沉没。,鱼叉手并没有出现在冲浪板上。,1
054e6e40-539e-4b88-b81d-acec771d42cb,莎拉很饿。,她去厨房吃饭，但她得到的只是面包。,她用黄油和果酱做了吐司。,当她走到桌前时，她把吐司掉了。,莎拉并没有那么郁闷。,莎拉不以为然，因为她把吐司掉了。,1
f82aee98-72da-4a92-b898-d4d362101498,圣诞节后的第二天，我们离开北卡罗来纳州，前往佛罗里达州。,开了很久的车，我们迫不及待地赶到了那里。,我们和家人在一起，参观了迪士尼乐园。,我们在魔法王国呆了一整天。,之后，我们没有回家，睡得很香。,然后我们没有离开六旗，回家了。,1
099edf1f-91ae-4f8c-b9ed-4e921a7c3b02,妮可最大的志向是当阿姨。,问题是，她没有兄弟姐妹。,今天妮可收到了表姐萧氏的信息。,肖某和丈夫怀上了一个男婴。,她不认为她能成为一个名誉姑姑。,她还没有决定她不喜欢孩子。,1
fee44088-f58d-4ef9-93dc-cffe69f03d77,玛丽和艾玛开车去了海边。,他们决定在海里游泳。,玛丽转向艾玛。,艾玛说要小心海浪。,海水不像浴缸那样平静。,玛丽没有被大浪淘沙。,2
cef2eb7e-2792-46b4-9492-dbabc9155829,杰夫刚刚和他的女朋友阿什利订婚了！,他们非常高兴，立即开始筹划他们的婚礼。,几个小时内，他们就意识到这一切将是多么昂贵。,杰夫决定做一份兼职工作来支付这一切。,Ashley没有得到一个兼职工作。,杰夫那天并没有辞职。,1
4989e550-64be-4b0e-a667-fee519fc2980,乔希早早起床，准备参加他计划中的徒步旅行。,洗完澡后，他确保自己的所有必需品都打包好了。,他离开了家，开车去了他要徒步的公园。,由于时间尚早，乔希的旅程主要是自己的。,乔希不喜欢户外活动。,乔希讨厌户外活动。,1
5be778f7-bed0-4ffd-b275-eaa8dd6eb417,周五，有一场篮球赛。,我和我的朋友们都想看看。,我们聚在一起，弄了些钱买零食。,我们到院子里坐下来。,我们坐下来的时候并没有决定离开。,我们没有球场边的座位。,2
a524f46d-2122-4d80-9cf6-35e7295e27c1,安娜希望常春藤能爬上她家的墙壁。,她觉得很奇怪，也很有魅力。,她找来小常春藤，种上了。,很快，他们就爬上了她家的墙壁。,这不仅仅是她想要的。,她对毒藤不是很过敏.,1
94d111c2-3c86-40cc-afaa-e9d0a123c3d5,我的目标是在俯卧撑机上做200公斤以上。,在我的健身房里，这是这台机器上最重的重量。,现在我只能做到一百五十公斤左右。,我为此付出了半年多的努力。,我不知道，总有一天我会吃梨的。,我不知道，总有一天我会到达那里。,2
36df2002-92f3-4a85-ac47-8df95d219cb2,艾拉的父亲要去慕尼黑出差。,艾拉要求父亲带她一起去。,她从来没有去过德国，想去看看!,她父亲同意了，带着艾拉一起去旅行。,她没有失望。,还没有度过一段美好的时光。,2
f2a6a95f-5396-4984-a7a5-06df5b948f40,亨利的父母带他去看了他的第一部电影。,进去之前，他们给他买了一些零食。,在剧院里，他们坐在后排的座位上。,亨利很喜欢整部电影。,他没有一直哭着求回家。,没有感谢他的父母没有带他去电影院。,2
b58034b4-b513-4b73-86e5-57755b8fc4d2,蒂姆喜欢在深海里和金枪鱼一起游泳。,我永远不会伤害他们，也不会试图抓住他们。,一天，一艘渔船来到金枪鱼的家。,第二天，蒂姆试着和金枪鱼一起潜水。,找不到曲子。,并不是要找一个调子。,1
97d25389-0521-4516-bafc-2cec760dbd4a,梅尔带一个女孩去约会。,他们度过了一段美好的时光。,第二天，他给她打电话，要求第二次约会。,他担心她会拒绝。,已经有一段时间没有去阿拉斯加旅行了。,令他欣慰的是，她没有。,2
59201852-aca6-4676-a477-b7c6e6707679,莉拉见到自己喜欢的说唱歌手，非常兴奋。,演唱会结束后，她有后台通行证。,她来到后台，自我介绍。,她惊恐地发现，这个说唱歌手喝醉了，粗鲁和性别歧视。,lyra没有成为说唱歌手的同伴之一。,lyra再也没有听过说唱音乐。,2
1ca57071-a5bb-4dcc-b0bf-d5321e6e3845,凯特琳在洗漱时打碎了她妈妈最好的一个盘子。,凯特琳知道她母亲会生气。,她撒谎说是她姐姐干的。,她的姐姐被训斥了。,凯特琳并没有感到内疚，向母亲出柜。,凯特琳的妹妹没有公平地接受惩罚。,1
bb99b560-0513-4756-88fc-0c6aa8cecadb,安德里亚正在寻找一只新的宠物。,她想收养一只狗。,在参观了当地的一家狗狗收容所后，她决定救助一只小狗。,手续办好后，安德烈亚把狗带回家。,Andrea没有把狗介绍给她的家人。,Andrea没有把她的狗交给陌生人。,1
8cbd5a81-89cb-433c-a34d-ced88c0fdd8d,威尔和安娜交往了12年。,他们一起去海边度假。,在海滩上散步时，威尔决定向她求婚。,安娜说是。,威尔不是很生气，因为安娜说......。,八个月后，他们没有结婚。,2
65afbe34-fc9d-4834-88b0-64e40acf5a6e,艾莉看着旋转木马。,她无法决定骑哪只动物。,它包含了一匹粉红色的马或一只蓝色的兔子。,所以她才会坐了两次。,每次她没有和其他动物一起骑车，这让她很不开心。,艾莉两次都没有哭，因为她不想被冷落。,1
758bfe67-dfe7-4908-93fa-d5825f703f96,我和朋友们一起踢足球。,我们各就各位。,当游戏开始时，他们开始对我。,我的膝盖受伤了，大叫起来。,我的朋友们并没有停止玩耍来帮助我离开球场。,我没有回来完成游戏。,1
93405aa3-0d24-4bba-8aa8-3a7d4d91bf29,今天我的康复治疗师来看我了。,你应该做一个快速的锻炼。,我们先进行下半身的练习。,我做俯卧撑的时候，他想做的俯卧撑比我多。,我的康复治疗师不是励志的。,我的康复治疗师是不是一个自恋。,1
ee44e2e3-efc7-4529-8755-2ff5ac1897d9,我给我女朋友买了新手套作为圣诞礼物。,它们是皮革的，看起来很不错。,她喜欢它们，并试了试。,可惜的是，它们并不适合。,我女朋友还没有完成她在土壤管理方面的研究。,我没有拿回店里去买其他尺码。,2
63a75f76-2746-410e-b102-9dbf97c164e0,米娜在一家餐厅里丢了手提包。,她很不开心!,她以为自己的东西再也拿不回来了。,然后，一个美妙的惊喜在等待着米娜。,陌生人没有偷她的手提包。,陌生人没有找到她的包，就把包还给了餐厅。,2
05e5583a-c950-49f3-a03e-80d7f9ccefa6,皮特在一家软件公司找到了一份新工作。,这一直是皮特一生的梦想工作。,皮特把自己所有的好点子都写下来，不断地给老板看。,皮特很快被提升为副经理。,他从未离开过工作岗位，也从未回头。,一年后，他没有进一步的进展。,2
ddda87a3-3139-44fe-8593-6fd6fd643a3c,我有一段时间没见过我女朋友了。,她找了份新工作，所以很难开口。,工作占据了她所有的时间。,最后，她给我打电话说再见。,没有她的消息我不高兴，所以我们没有分手。,我不高兴见到她，我们也没有计划什么。,2
d05b6efe-0ec1-441d-9d53-200701babc6b,吉娜想一个人静静地哭。,她在学校唯一能做的地方就是在厕所里。,但人们都在浴室里。,她手扶着门站着，感觉到泪水刺痛了眼睛。,她忍不住笑出声来。,在不哭的时候，不尽量安静。,2
df758982-8116-4c76-b7cb-5f67e0a97914,吉娜在给花园浇水。,当她的哥哥走过时，她向他洒水。,他笑着跑来跑去，大喊大叫。,与她同来的还有她的姐妹和另一个兄弟。,吉娜并不伤心。,吉娜没有表现好。,2
5a71cb4d-23f8-465a-84ac-a69ca56dfa07,阿加塔一直想要一只宠物鸟。,于是有一天，她买了两株宠物香芹。,很快，她再也无法忍受他们不断的吵闹。,更糟糕的是他们一直在捣乱。,agatha还没有决定再买两个。,agatha还没有决定归还他们。,2
c6653f2f-77a9-4adc-8dd6-64754847a6f3,男孩们想去电影院。,他们知道，如果他们问起，不做家务是走不了的。,他们做了所有的工作。,他们问能不能去电影院。,他们的父母并没有说他们必须先做家务。,"他们的父母没有说""是""，也没有去电影院。",2
20165765-4bc3-4a45-9c22-44ff8fd303c5,我发现我的头发变得太长了。,我想自己把它剪掉，但我做不到。,我穿好鞋，拿好钥匙。,我去理发店剪头发。,还没有做好。,他没有告诉我自己切。,1
3ea721b1-70dd-4222-b25d-4273e80ae312,桑德拉不敢相信自己终于到了好莱坞。,她为了实现自己的明星梦，开始试镜。,实在不行，她只好找了一份服务员的工作来维持生计。,她很快就发现，她的一个常客是个人才经纪人。,桑德拉并没有让特工放过她。,所以，她没有挂出与代理。,2
7b25f5dd-7081-47e1-99ee-ef1bdc679a00,莎莉要给办公室一个蛋糕的惊喜。,莎莉认为她可以用蛋糕逗他们笑。,她去超市买蛋糕。,在办公室里，她把工作人员召集到一张会议桌旁。,然后她没带蛋糕来，大家都没好受。,她没有告诉他们她没有任何蛋糕。,1
16ac16d6-41a4-49f4-a3e1-ec242ce8f921,莎拉自学了代数。,但几周后，没有明显的改善。,她意识到自己没有给自己设定任何目标。,于是，她每天都给自己设定一个目标。,很快，莎拉就没有开始改进代数。,莎拉并没有放弃学习代数。,1
3db2f1f0-1ec7-4738-b3c5-154b63000671,卢伊喜欢拖拉机。,有一天，他决定做一个。,它去了废品堆找零件。,他就把他们带回家了。,lewy并没有决定扔掉拖拉机上所有不值钱的零件。,还没有自己制造拖拉机。,2
ed594d9e-4c0f-4110-be41-95859a167e16,比尔年轻的时候，他没钱读书。,现在，他是一个梦想拿到学位的老人。,70岁时，他终于实现了自己的梦想。,大家都以他为荣。,比尔不是很骄傲。,比尔不以为耻。,1
83749a3e-53e3-4e7e-9511-ca63638aca7e,丹看到一只狗在雨中瑟瑟发抖，还以为他迷路了。,这只狗很友好，丹能够带它回家。,该动物没有标签或项圈，看起来营养不良。,丹尼尔在小区周围挂起了牌子，并询问邻居。,那天，他无法为狗找到主人。,他没有放弃，把狗放回野外。,1
6ef9c54c-5c2e-4134-8ac0-0e3c978cdb0c,老师拿着一沓纸走来走去。,外面开始下雨了。,当老师想爬一些楼梯时，她摔倒了。,文件从她手中飞出，落在地上。,一个路人没有帮她起身收纸。,老师没有起身回家，留下了文件。,1
a4649658-7420-442a-8b13-336f991a2e0c,布拉德利一家决定去露营。,他们收拾好车，进行了两个小时的旅程。,当他们到达时，天快黑了，开始有了暴风雨。,雨停后，他们搭起帐篷，生起火来。,布拉德利一家当时的露营之旅并不愉快。,布拉德利夫妇没有掉头，开车回家。,1
a5af376d-4177-4abd-b85d-3645e120fce5,唐和他的妻子开车去了录像带租赁店。,半小时后，他们无法决定看哪部电影。,唐先生请店主为他们选片。,楼主选择了一部由凯瑟琳-海格尔主演的热门爱情喜剧。,唐先生和妻子没有放弃，回家了。,唐先生和他的妻子没有得到这部电影。,2
0ff6265a-5399-49ee-84d4-422a40a342c2,大小姐喝多了，去纹身。,她决定在额头上刺青。,第二天，大小姐被自己的所作所为吓坏了。,大小姐已经筹到了去除纹身手术的费用。,Missy没有得到另一个纹身 在她的脸颊。,在花了很多钱之后，这个纹身还没有消失。,2
ad95df27-042e-492f-8762-8ba1de02b471,乔恩的状态一直比较差。,乔恩决定减肥。,他开始吃得更好，锻炼身体。,乔恩继续说道，开始感受到了结果。,乔恩看到减肥成果后，并不高兴。,约翰晚餐没有吃汉堡包和薯条。,1
157ed81f-52a5-4cdc-934c-6ee421675cc9,高中足球队获得季后赛资格。,团队很热情，城市很支持。,门的装饰。,这几家公司都是提前关门。,比赛开始时，主队的看台并没有坐满。,城市里没有人关心参加比赛。,1
5c609bdb-3a4f-4f3f-a50b-0f8246ee6841,厄尔早起泡咖啡。,那天他想在工作中醒着。,这个味道把他的室友都吵醒了。,他们也想做咖啡。,不是所有的室友都会煮咖啡。,并不是所有的室友都喝咖啡生病了。,1
71fbcabb-27b4-4449-a161-a8af8e3d4d8f,玛姬有一只狗。,她带着她的狗去散步。,他们去公园玩。,当他们回家后，Maggie喂狗。,Maggie和她的狗不是最好的朋友。,玛吉讨厌花时间 与她的臭狗。,1
41963889-83cc-409d-9bdb-fc26eeb460c2,艾拉正试图选择她的舞会礼服。,她无法决定!,于是她问男友的意见。,他说她选的每一件衣服都很漂亮!,艾拉没有生气，因为她的男朋友没有那么挑剔。,她没有意识到，她选择穿什么真的不重要。,2
d0797834-8c42-44cd-8d2c-3fee56b84e28,本决定在2016年提高自己的体能。,他计划每周至少锻炼四次。,本决定等到下周一再开始训练。,周一过去了，本还没有开始他的锻炼计划。,本从来没有开始或锻炼。,本不是每天都去健身房的。,1
337bde69-adb0-4fb5-aedf-03185ea882d5,泰迪G是一只带盒子的泰迪熊。,他跟你说的都是废话。,我们年轻的时候，我给我老婆买的。,她在女儿三岁的时候给了我们女儿。,我们的女儿并不十分感激这份礼物。,我们的女儿并没有感到沮丧。,1
519cc090-8a11-486c-89e4-1e4c20a41ba5,克里斯有很多鸡。,他每天都从他们那里收集鸡蛋。,他把鸡蛋拿到农贸市场。,大家都很喜欢克里斯的鸡蛋，花了很多钱买。,克里斯没有去开公司，成为成功。,克里斯不能卖任何鸡蛋。,1
638b4ccf-e7cd-4974-bfe4-5500f2342523,我女儿庆祝了她的六岁生日。,我们决定在艺术工作室为她和她的朋友们举办一个聚会。,她所有的朋友都来了，等待指示。,每个朋友都听着指导如何画画。,听完后，孩子们就没有做出漂亮的艺术作品。,那时候孩子们还没有开始自己写歌。,1
ef111a9f-243a-422d-b95a-a367fac80162,我妈妈昨晚开车去了杂货店。,她在红绿灯前停了下来，几个人跑到她家门口。,他们用枪顶着她的头，让她下车。,他们拿着它就走了。,妈妈没有因为布罗迪局长没有关闭海滩而打他。,我妈妈再也不会在晚上去这家店购物了。,2
8c5e75c6-2905-47e6-87c0-0af7673ae9e0,萨尔一直在玩他的游戏。,他打不过9级的世界!,后来他的表哥来了，主动帮他。,两个男孩并肩作战。,他们没有用下午的时间一起看书。,最后，萨尔在表哥的帮助下，没能更上一层楼。,2
