"InputStoryid","InputSentence1","InputSentence2","InputSentence3","InputSentence4","RandomFifthSentenceQuiz1","RandomFifthSentenceQuiz2","AnswerRightEnding"
3f076ec0-6985-418d-bb75-45b437aceca0,Ari spends 20 dollars a day on pickles.,"To save money, he decides to make his own.",He put the pickles in brine.,Ari waits two weeks for the pickles to sour.,ari opens the jar to find incomplete pickles.,aria pickles are not sweet.,1
b5bc0ca6-03b0-43c0-8114-20186b5f783b,Trudey wanted to write novels for a living.,One was written using traditional publishing means.,She barely earned enough to cover the advance she received.,The second is self-published.,Trudey did not hope that self-publishing would be more profitable.,Trudey didn't call her sister and ask her to come to dinner.,1
43ff94c9-d83c-4ac5-bb44-d91f808c1e61,Feliciano used to pick olives with his grandmother.,She told him stories about his ancestors while he was picking.,"Before he knew it, the sun had set.",They took the olives home and ate them together.,then went olive picking.,feliciano was not happy about his good day.,2
5b2f7f43-ce2f-4405-9576-21ef0ae67612,Aaron's girlfriend invited him to come to dinner.,"She said she would prepare his favourite dish, chicken alfredo.","Aaron was very excited that she wanted to cook, but he hated alfredo.",She must have confused his words when he told her that he liked her the least.,aaron did not suggest helping her prepare another meal.,aaron did not break up with her .,1
d9dde843-ee66-4dca-820a-c3d489ba586f,Oliver was nervous about the wedding.,He was worried that he would stutter during the vows.,"When the time came, he took a deep breath and began to speak.","He stammered, but my wife smiled and hugged him, so he was fine.",Oliver has decided not to get married.,oliver was not so grateful for his wife's love.,2
705d7e4d-3b56-48dc-9dad-9b14eff97d95,Sara lost her cat.,She was so sad!,She put up signs all over the neighbourhood.,Then something wonderful happened.,Sarah did not break her leg.,someone hasn't found their cat.,2
a37be14a-7724-464c-8344-87624fafaa34,Kelly was playing her new Mario game.,She has been playing it for several weeks.,She played for so long without beating the level.,"Finally, it has passed the last stage.",Kelly wasn't angry about it.,kelly was not so happy to finally beat her.,2
17cfe8c3-561d-4910-8644-0565deccbe79,Tim and Deb have been dating for almost a year.,They met at a party they attended last Christmas.,Tim picked Deb up for a date this evening and took her out for a lovely dinner.,"Immediately after dessert, he proposed marriage.",Deb didn't say yes to Tim's marriage proposal.,Deb did not say she was only interested in women.,1
87aa1560-0c24-4a6d-8507-6ae058e4422a,My roommate is from Germany.,He is a very good cook.,One day he made me sausages that he had eaten back home in Germany.,"The sausage, he said, had not worked well.",I didn't think the cereal was tasty.,I didn't love them anyway.,2
9cba37ea-cc3e-4775-b044-c3d3d4983d22,"When I was a kid, I really wanted to play chess.",I sat down with my grandfather and he taught me.,"At first he just taught me, but it became something special.","As I got older, I continued to play checkers with him.",I still hate the chessboard.,I don't have very fond memories of the chessboard.,2
a0769cd4-45a0-492c-a566-b14b9b17cba6,Ivy wanted a mobile phone like all her friends.,She saved money by delivering newspapers.,Soon she had enough for a phone call.,She went shopping and picked the perfect phone.,amy didn't spend all her money on clothes.,she didn't like her new phone.,2
40f3b904-81c7-4e92-b245-ff20840733a2,Dave walked into a grocery store.,He wanted to buy his favourite energy drink there.,He only had enough money to buy one can.,"When he reached the corridor, he smiled.",Dave didn't buy the whole case.,were not for sale.,2
b00c883d-782a-428a-be8d-1749a200575f,"Gina was sitting on her grandfather's bed, looking out.",It was winter and his garden was dead by spring.,"Her grandfather has died, so no one will take care of him.",Weeds would take over and smother the flowers.,gina didn't ask her grandfather which kind of flowers he liked best.,gina didn't decide to go out and pick some weeds.,2
1d3e5ddd-76a9-401d-8c5c-a6f5f0bd7160,Ramona was very unhappy in her job.,She asked for a pay rise but was refused.,The rejection prompted her to start aggressively browsing search ads.,She found an interesting new opportunity and arranged an interview.,she has not been offered a new job with a higher salary.,ramona had no reason not to want to change jobs.,1
34ddd737-0709-4fc7-b64b-6c43eaf9f48c,I wanted to buy a games console.,I asked my parents and they came up with the idea.,"I was told that if I fulfilled my obligations, I would get money to save.","All summer long, I did my duties every week without being asked.",My parents didn't give me enough money to buy a console.,I didn't pay my parents back at the end of the summer.,1
fc416bf8-23b2-41af-b4bf-ffc544321166,Felipe has been interested in Germany since he was a child.,He learned about language and culture by reading books in the library.,"At college, he was finally able to visit Berlin.","Felipe loved German art, food and beer.",felipe never wanted to go to germany again.,felipe never visited germany again in his lifetime.,2
d8079c78-7eda-4006-a7f5-993cc1456bcb,Miles was a roofer.,He loved his job and was very good at it.,"One day, he wasn't paying attention and fell off the roof.","Fortunately, he only broke his leg.",miles did not get up and leave.,miles has not decided that it needs to be more careful.,2
de97e427-f428-4b4e-80e6-b22b80a9f3f1,"Johnny thought Anita was the girl for him, but he was wrong.","He asked her out, but she said she didn't feel well.",Johnny decided to go to a club to drink and listen to music.,"At midnight, he looked back and saw Anita dancing with another guy.",Johnny did not want to ask Anita out again.,Johnny has not asked Anita out again.,2
4d1e86d9-f613-47c4-848e-0e4b9fbe3dce,His eyes burned with pain.,His stomach churned and twisted.,His lungs were filled with fluid.,A painful cough rattled the corridors of his small home.,"he certainly wasn't close to death, he would have been gone before the end of the night.",he didn't get up and decided to go for a run.,1
c9bc611e-b71c-48e9-a3d3-4a4ebcb9a8cc,Tom was studying for the big test.,Then he fell asleep out of boredom.,He slept for five hours.,He woke up shaken.,Tom was in no hurry to study as much as possible before the test.,tom did not feel ready for the test.,1
7ef8e330-87c0-45f1-a4ac-c51818a46ac5,Friends have lunch and gather around the table.,Ben was hungry and finished his lunch before everyone else.,He went back to the lunch queue to buy more food.,It has not shaped him.,"he didn't decide to buy more lunch, and he didn't feel bad afterwards.",then he didn't stop eating because he wasn't full.,1
86178f58-f674-42bc-91f8-23038c98197a,Jill's father took her to pick out a kitten.,There were two in the cage.,She couldn't leave any of them behind.,Her father agreed.,Jill and her father did not take a single cat home.,jill and her father didn't take the two kittens home.,2
2a41a1bd-54d3-40cb-ba38-eba5e3c5c31c,Today was my first class trip.,My class went to the playground at the back of the school.,Many students and professors were resting on towels on the floor.,"In addition, a number of sporting events took place.",I didn't get a good sun tan that day.,I wasn't hit in the face with a football and I didn't get a black eye.,1
50a2e0a9-17b0-4670-9e3b-7c7a0bcf3512,The dog stopped by the pond to drink.,He exchanged his reflection for another dog.,"Wanting to fight, he jumped into the water.","Unsurprisingly, his opponent proved elusive.",the dog didn't run home with its tail between its legs.,the other dog didn't beat him and didn't bite his ear.,1
1257ebe1-6a10-49c0-bd35-28ca88e2baec,Peter wanted to show his daughter his favourite Christmas song.,He played a video of the song for her.,Then he let her listen to the soundtrack.,"For the last time, he decided to sing her a song.",Peter didn't hate Christmas.,Peter's daughter did not enjoy music.,2
00c4e875-144a-4c40-b83a-08a7e9926253,Yao was a keen gardener.,"He had a large garden in his backyard, which he loved very much.",He decided to take his vegetables and enter them in a local fair.,He waited expectantly for the results.,yao is not classified in two categories.,the judges did not eat the yao vegetables without rewarding him.,1
e347459b-dd6e-4b4e-afae-7bbb45964184,Mary loved to jump rope.,She has done it all along.,This has kept her in good shape.,She was always full of energy.,mary didn't lose her job because she had no stamina.,Mary was not happy that she had learned to jump rope.,2
606f2a0b-3565-4cf8-8b95-efc4196a5ef3,I was in a bar with friends.,It was my turn to buy a bullet.,I walked up to the barman and asked him for 13 beers and a shot.,He asked me for my card and accepted the order.,He didn't tell me to go to hell.,has not fulfilled my order.,2
c2053646-85b1-41b4-8244-bfb1a2c21029,Scott was hungry.,He decided to cook dinner.,He cooked tacos.,He made enough of them to share them with a friend.,his friend didn't like the tacos Scott made.,his friend wasn't so offended that he didn't ask Scott to leave.,1
1e65a4f0-bc9e-4ff7-84e0-8eff744d95aa,Jorel wanted to try out for a basketball team.,He practised very hard.,"On the day of the test, he was very nervous.",His practice has paid off.,was not invited to join the team.,he didn't play terribly.,1
4970b8a1-f2b4-4cfd-85d0-0e93edbd86f7,Beth and Carol went to Chinese.,"After dinner, Beth opened her fortune cookie.",Beth expected to be lucky by the end of the week.,Beth called her later in the week to give her the good news.,Beth's dog was not hit by a car!,Beth didn't exactly win the lottery!,2
f6f37f29-ff73-4b5b-980c-55b0a2d1340c,Sally liked the seltzer water her mother bought her.,She took one out of the fridge.,She was happy to open it and try it.,Sally didn't know that her brother had shocked them all.,the water was not very calm.,the water did not explode.,2
e0644cca-3711-444f-ba22-22e701d18fa9,The bride and groom walk down the aisle.,They finally got married.,The wedding took place at a country club.,"When the bride threw the bouquet, her best friend caught it.",her best friend wasn't angry.,her best friend was not impressed.,2
facc8d6c-0f9d-472a-aa08-a7bacb41d38b,Gordon is in a hurry for a meeting.,He flies out of the lab and slips on the ice outside.,"When he stands up, he notices that he has ripped off his wrist.",He barely makes it to his appointment on time.,gordon is not fired for not being late for a meeting.,gordon does not promise to be more careful next time.,2
cd4c6628-e2b1-4959-afaf-e3008821b177,Two elderly ladies chatting during lunch in the park.,One of them brought a basket and put the food on the table.,They talked and ate happily until they started arguing about something.,One of them threw a piece of cake at the other and a food fight started.,the police didn't have to come to stop the conflict.,they did not complement each other on how tasty the cake was.,1
11c99af0-78e8-414d-b78c-2c70fe407ba6,Mike had a beautiful girlfriend.,One day he was walking in the school yard.,He saw his girlfriend with another guy.,The other boy was his friend Bob.,mike was not happy not to be walking in the schoolyard.,mike was not sad to see his girlfriend with someone else.,2
7ac29522-a873-4083-832c-cf8fbbf3d1dd,Kara lost her dog yesterday.,She got scared.,Kara searched all over the city for him.,The last time she found the dog was in a neighbour's yard.,Kara did not ask her neighbours not to put dog treats in their yard.,Kara didn't buy a pet and paint it pink.,1
1055bd28-9480-4e7e-8b5c-68575b03911b,Every year we attend a barbecue by the pool at my aunt's house.,"One year, when my sister was very young, she fell into a swimming pool.","When my father realised she was gone, he ran to the pool.",It sank and pulled my sister to the surface.,We were not all relieved after it was not resolved.,then we didn't allow her to go swimming.,1
44b83c91-61e5-48e1-aa8b-a4712e3b837a,"The harpooner struck the whale, which staggered and started to run away.","Everything was fine for a few minutes, then the whale made a deep sound.",The line could not pay out fast enough and the bow sank deep.,The boat slipped beneath the waves and did not rise again.,the harpooner did not sink with the ship.,the harpooner did not appear on the surfboard.,1
054e6e40-539e-4b88-b81d-acec771d42cb,Sarah was very hungry.,"She went to the kitchen to eat, but all she got was bread.",She made toast with butter and jam.,"When she went to the table, she dropped the toast.",sarah was not so depressed.,Sarah was not impressed because she dropped the toast.,1
f82aee98-72da-4a92-b898-d4d362101498,"The day after Christmas, we left North Carolina for Florida.",It was a long drive and we couldn't wait to get there.,We spent time with family and visited Disney World.,We spent a full day at the Magic Kingdom.,"After that, we didn't go home and slept soundly.",then we did not leave the six flags and went home.,1
099edf1f-91ae-4f8c-b9ed-4e921a7c3b02,Nicole's biggest ambition was to become an aunt.,The problem was that she had no siblings.,Today Nicole received a message from her cousin Xiao.,Xiao and her husband were expecting a baby boy.,she didn't think she could be an honorary aunt.,She hasn't decided that she doesn't like babies.,1
fee44088-f58d-4ef9-93dc-cffe69f03d77,Mary and Emma drove to the beach.,They decided to swim in the ocean.,Mary turned to Emma.,Emma said to watch out for the waves.,the ocean was not as calm as a bathtub.,Mary was not overthrown by the great wave.,2
cef2eb7e-2792-46b4-9492-dbabc9155829,Jeff just got engaged to his girlfriend Ashley!,They are very happy and immediately started planning their wedding.,"Within hours, they realised how expensive it would all be.",Jeff decided to take a part-time job to pay for it all.,ashley did not get a part-time job.,Jeff didn't quit his job that day.,1
4989e550-64be-4b0e-a667-fee519fc2980,Josh woke up early to get ready for the hike he had planned.,"After showering, he made sure he had all the essentials packed.",He left the house and drove to the park where he was going to hike.,"Since it was early, Josh had the journey mostly to himself.",josh didn't like outdoor activities .,josh hated outdoor activities.,1
5be778f7-bed0-4ffd-b275-eaa8dd6eb417,"On Friday, there was a basketball game.",My friends and I wanted to see it.,We got together and got some money for snacks.,We went into the courtyard and sat down.,We didn't decide to leave when we sat down.,we didn't have courtside seating.,2
a524f46d-2122-4d80-9cf6-35e7295e27c1,Anna wanted ivy to climb the walls of her house.,She found it strange and charming.,She got small ivy plants and planted them.,Soon they were climbing the walls of her home.,it wasn't just what she wanted.,she was not very allergic to poison ivy .,1
94d111c2-3c86-40cc-afaa-e9d0a123c3d5,My goal is to do more than 200 kilos on the push-up machine.,"In my gym, this is the heaviest weight on this machine.",Now I can only do about a hundred and fifty kilograms.,I have worked very hard on this for more than six months.,"I don't know, one day I'll eat pears.","I don't know, one day I'll get there.",2
36df2002-92f3-4a85-ac47-8df95d219cb2,Ella's father had to travel to Munich on business.,Ella asked her father to take her with him.,She had never been to Germany and wanted to see it!,Her father agreed and took Ella with him on the trip.,she was not disappointed.,has not had a wonderful time.,2
f2a6a95f-5396-4984-a7a5-06df5b948f40,Henry's parents took him to his first film.,"Before going inside, they bought him some snacks.","In the theatre, they sat in the back row of seats.",Henry enjoyed the whole film.,He didn't cry all the time and beg to go home.,didn't thank his parents for not taking him to the cinema.,2
b58034b4-b513-4b73-86e5-57755b8fc4d2,Tim loved to swim with tuna in the deep ocean.,I would never hurt them or try to catch them.,"One day, a fishing boat came to Tuna's home.","The next day, Tim tried to dive with tuna.",couldn't find a tune.,was not looking for a tune.,1
97d25389-0521-4516-bafc-2cec760dbd4a,Mel took a girl on a date.,They had a wonderful time.,"The next day, he called her for a second date.",He was worried that she would refuse.,hasn't been on a trip to Alaska for a while.,"to his relief, she did not.",2
59201852-aca6-4676-a477-b7c6e6707679,Lira was so excited to meet her favourite rapper.,"After the concert, she had backstage passes.",She came backstage and introduced herself.,"She was horrified to find that the rapper was drunk, rude and sexist.",lyra did not become one of the rapper's companions.,lyra has never listened to rap music again.,2
1ca57071-a5bb-4dcc-b0bf-d5321e6e3845,Caitlin broke one of her mum's best dishes while washing up.,Caitlin knew her mother would be angry.,She lied that her sister had done it.,Her sister was reprimanded.,caitlin didn't feel guilty and came out to her mother.,Caitlin's sister didn't take her punishment fairly.,1
bb99b560-0513-4756-88fc-0c6aa8cecadb,Andrea was looking for a new pet.,She was thinking of adopting a dog.,"After visiting a local dog shelter, she decided to rescue a puppy.","Once the paperwork was done, Andrea brought the dog home.",andrea did not introduce the dog to her family.,andrea did not give her dog to a stranger.,1
8cbd5a81-89cb-433c-a34d-ced88c0fdd8d,Will and Anna dated for 12 years.,They went on a beach holiday together.,"While walking on the beach, Will decided to ask her to marry him.",Anna said yes.,Will wasn't very upset because Ana said that .,they did not marry eight months later.,2
65afbe34-fc9d-4834-88b0-64e40acf5a6e,Ellie watched the carousel.,She couldn't decide which animal to ride.,It contained a pink horse or a blue bunny.,That's why she sat on it twice.,"every time she didn't ride with another animal, which made her unhappy.",ellie didn't cry both times because she didn't want to be left out of the ride.,1
758bfe67-dfe7-4908-93fa-d5825f703f96,I played football with friends.,We took our positions.,"When the game started, they started on me.",I hurt my knee and screamed.,my friends didn't stop playing to help me off the pitch.,I didn't come back to finish the game.,1
93405aa3-0d24-4bba-8aa8-3a7d4d91bf29,Today I had a visit from my rehabilitation therapist.,You should do a quick workout.,We started with exercises for the lower body.,"When I did push-ups, he tried to do more push-ups than me.",My rehabilitation therapist is not motivational.,my rehabilitation therapist is not a narcissist.,1
ee44e2e3-efc7-4529-8755-2ff5ac1897d9,I bought my girlfriend new gloves for Christmas.,They are leather and look nice.,She liked them and tried them out.,"Unfortunately, they did not fit.",my girlfriend hasn't finished her studies in soil management.,I didn't take them back to the shop and get other sizes.,2
63a75f76-2746-410e-b102-9dbf97c164e0,Mina lost her handbag in a restaurant.,She was so unhappy!,She thought she would never get her things back.,And then a wonderful surprise awaited Mina.,a stranger did not steal her handbag.,the stranger did not find her bag and returned it to the restaurant.,2
05e5583a-c950-49f3-a03e-80d7f9ccefa6,Pete gets a new job at a software company.,This has been Pete's dream job all his life.,Pete wrote down all his good ideas and constantly showed them to his boss.,Pete was soon promoted to Assistant Manager.,He never left his job and never looked back.,"a year later, he has made no further progress.",2
ddda87a3-3139-44fe-8593-6fd6fd643a3c,I haven't seen my girlfriend for a while.,"She got a new job, so it's hard to talk.",Work takes up all her time.,"Finally, she called me to say goodbye.","I wasn't happy not to hear from her, so we didn't break up.",I wasn't happy to see her and we hadn't planned anything.,2
d05b6efe-0ec1-441d-9d53-200701babc6b,Gina wanted to be alone and cry.,The only place she could do it at school was in the toilet.,But people were in the bathroom.,She stood with her hand on the door and felt tears stinging her eyes.,she couldn't help bursting out laughing.,not trying to be as quiet as possible while not crying.,2
df758982-8116-4c76-b7cb-5f67e0a97914,Gina was watering the garden.,"When her brother walked by, she sprinkled water on him.",He ran around laughing and shouting.,She was joined by her sisters and another brother.,gina was not sad.,gina has not fared well.,2
5a71cb4d-23f8-465a-84ac-a69ca56dfa07,Agata has always wanted a pet bird.,So one day she bought two pet parsley plants.,Soon she could no longer stand their constant noise.,Even worse was their constant mess.,agatha has not decided to buy two more.,agatha has not decided to return them.,2
c6653f2f-77a9-4adc-8dd6-64754847a6f3,The boys wanted to go to the cinema.,"They knew that if they asked, they would not be able to go without doing their chores.",They did all the work.,They asked if they could go to the cinema.,their parents didn't say they had to do their chores first.,"their parents didn't say ""yes"" and didn't go to the cinema.",2
20165765-4bc3-4a45-9c22-44ff8fd303c5,I noticed that my hair was getting too long.,"I tried to cut it off myself, but I couldn't.",I put on my shoes and took my keys.,I went to the hairdresser to get my hair cut.,has not done a good job.,he didn't tell me to cut it myself.,1
3ea721b1-70dd-4222-b25d-4273e80ae312,Sandra couldn't believe she had finally arrived in Hollywood.,She started auditioning to realise her dream of becoming a star.,"When that didn't work out, she had to take a job as a waitress to survive.",She soon found out that one of her regulars was a talent agent.,Sandra did not tell the agent to leave her alone.,so she didn't hang out with the agent.,2
7b25f5dd-7081-47e1-99ee-ef1bdc679a00,Sally was going to surprise the office with a cake.,Sally thought she could make them laugh with a cake.,She went to the supermarket to buy a cake.,"In the office, she gathered the staff around a conference table.",then she didn't bring the cake and everyone didn't feel any better.,she didn't tell them she didn't have any cake.,1
16ac16d6-41a4-49f4-a3e1-ec242ce8f921,Sarah taught herself algebra.,"But after a few weeks, there was no significant improvement.",She realised that she hadn't set herself any goals.,So she set herself a goal every day.,soon sarah did not start improving algebra.,Sarah didn't give up on learning algebra.,1
3db2f1f0-1ec7-4738-b3c5-154b63000671,Lewy loved tractors.,One day he decided to make one.,It went to the scrap heap for parts.,He then took them home.,lewy has not decided to throw away all the worthless parts of the tractor.,has not built his own tractor.,2
ed594d9e-4c0f-4110-be41-95859a167e16,"When Bill was younger, he couldn't afford to study.",Now he's an old man who dreams of getting his degree.,"At the age of 70, he has finally realised his dream.",Everyone was very proud of him.,Bill wasn't very proud.,Bill is not ashamed.,1
83749a3e-53e3-4e7e-9511-ca63638aca7e,Dan saw a dog shivering in the rain and thought he was lost.,The dog was friendly enough and Dan was able to take him home.,The animal had no tags or collar and appeared malnourished.,Daniel put up signs around the neighbourhood and asked the neighbours.,the day he was unable to find an owner for the dog.,he didn't give up and released the dog back into the wild.,1
6ef9c54c-5c2e-4134-8ac0-0e3c978cdb0c,The teacher was walking around with a pile of papers.,It started to rain outside.,"When the teacher tried to climb some stairs, she fell.",The papers flew out of her hands and landed on the floor.,A passer-by didn't help her get up to collect the papers.,"the teacher didn't get up and go home, leaving the papers behind.",1
a4649658-7420-442a-8b13-336f991a2e0c,The Bradley family decided to go camping.,They packed the car for the two-hour journey.,"When they arrived, it was almost dark and it was starting to get stormy.","When the rain stopped, they set up the tent and started a fire.",The Bradleys didn't have a great camping trip then.,The Bradleys did not turn around and drove home.,1
a5af376d-4177-4abd-b85d-3645e120fce5,Don and his wife drove to the video rental shop.,"After half an hour, they couldn't decide which film to watch.",Don asked the shop owner to choose a film for them.,The owner has chosen a popular romantic comedy starring Katherine Heigl.,Don and his wife didn't give up and went home.,Don and his wife did not get the film.,2
0ff6265a-5399-49ee-84d4-422a40a342c2,Missy got drunk and went to get a tattoo.,She decided to get a tattoo on her forehead.,"The next day, Missy was horrified by what she had done.",Missy has raised money to pay for the tattoo removal procedure.,missy did not get another tattoo on her cheek.,"after a lot of money spent, the tattoo hasn't gone away.",2
ad95df27-042e-492f-8762-8ba1de02b471,Jon was always in worse shape.,Jon has decided to lose weight.,He started eating better and exercising.,Jon continued and started to feel the results.,Jon was not happy when he saw the weight loss results.,John didn't have a hamburger and fries for dinner.,1
157ed81f-52a5-4cdc-934c-6ee421675cc9,The high school football team qualifies for the playoffs.,The team was enthusiastic and the city was supportive.,The door was decorated.,The companies were closed early.,the home team's stands were not full at the start of the match.,No one in the city cared to attend the games.,1
5c609bdb-3a4f-4f3f-a50b-0f8246ee6841,Earl woke up early to make coffee.,He wanted to be awake at work that day.,The smell woke up all his roommates.,They also wanted to make coffee.,not all his roommates made coffee.,not all of his roommates got sick from coffee.,1
71fbcabb-27b4-4449-a161-a8af8e3d4d8f,Maggie has a dog.,She takes her dog for walks.,They go to the park and play.,"When they get home, Maggie feeds her dog.",Maggie and her dog are not best friends.,maggie hates spending time with her smelly dog.,1
41963889-83cc-409d-9bdb-fc26eeb460c2,Ella was trying to choose her prom dress.,She couldn't decide!,So she asked her boyfriend for his opinion.,He said she was beautiful in every dress she chose!,Ella wasn't angry because her boyfriend wasn't so critical.,She didn't realise that it really didn't matter what she chose to wear.,2
d0797834-8c42-44cd-8d2c-3fee56b84e28,Ben has decided to improve his fitness in 2016.,He planned to exercise at least four times a week.,Ben has decided to wait until next Monday to start training.,Monday has passed and Ben still hasn't started his workout plan.,Ben never starts or works out.,Ben doesn't go to the gym every day.,1
337bde69-adb0-4fb5-aedf-03185ea882d5,Teddy G is a teddy bear with a box.,He talks to you in nonsense.,"When we were young, I bought it for my wife.",She gave it to our daughter when she was three.,our daughter was not very grateful for the gift.,our daughter did not feel depressed.,1
519cc090-8a11-486c-89e4-1e4c20a41ba5,Chris had lots of chickens.,He collected eggs from them every day.,He took the eggs to the farmers' market.,Everyone loved Chris's eggs and paid a lot of money for them.,chris did not go on to open a business and become successful.,chris couldn't sell any eggs.,1
638b4ccf-e7cd-4974-bfe4-5500f2342523,My daughter celebrated her sixth birthday.,We decided to throw a party for her and her friends in the art studio.,All her friends came and waited for instructions.,Each friend listened to instructions on how to draw their picture.,"after listening, the children then did not make beautiful art.",children did not start writing their own songs at that time.,1
ef111a9f-243a-422d-b95a-a367fac80162,My mother drove to the grocery store last night.,She stopped at a traffic light and a couple of guys ran up to her door.,They put a gun to her head and told her to get out of the car.,They took it and left.,Mom didn't hit Chief Brody for not closing the beaches.,my mother will never shop in this store at night again.,2
8c5e75c6-2905-47e6-87c0-0af7673ae9e0,Sal was constantly playing his game.,He couldn't beat level 9 for the world!,Then his cousin came and offered to help him.,The two boys played side by side.,they didn't spend the afternoon reading books together.,"in the end, Sal didn't get to the next level with the help of his cousin.",2
