"InputStoryid","InputSentence1","InputSentence2","InputSentence3","InputSentence4","RandomFifthSentenceQuiz1","RandomFifthSentenceQuiz2","AnswerRightEnding"
3f076ec0-6985-418d-bb75-45b437aceca0,Ari porabi 20 dolarjev na dan za kisle kumarice.,"Da bi prihranil denar, se odloči, da bo izdelal svojo.",Kumarice je dal v slanico.,"Ari čaka dva tedna, da se kisle kumarice skisajo.",ari odpre kozarec in v njem najde nepopolne kisle kumarice.,arijeve kisle kumarice niso sladke.,1
b5bc0ca6-03b0-43c0-8114-20186b5f783b,Trudey se je želela preživljati s pisanjem romanov.,Eno je napisala s tradicionalnimi založniškimi sredstvi.,"Komaj je zaslužila dovolj, da je pokrila predujem, ki ga je prejela.",Drugo je napisala v samozaložbi.,"trudey ni upal, da bo samozaložništvo bolj donosno.","trudey ni poklicala sestre in jo prosila, naj pride na večerjo.",1
43ff94c9-d83c-4ac5-bb44-d91f808c1e61,Feliciano je z babico nabiral oljke.,Med nabiranjem mu je pripovedovala zgodbe o njegovih prednikih.,"Preden se je zavedel, je sonce že zašlo.",Oljke so odnesli domov in jih skupaj pojedli.,sta se nato odpravila pobirat oljke.,feliciano ni bil vesel svojega lepega dne.,2
5b2f7f43-ce2f-4405-9576-21ef0ae67612,"Aaronovo dekle ga je povabilo, naj pride na večerjo.","Rekla je, da bo pripravila njegovo najljubšo jed, piščanca alfredo.","Aaron je bil zelo navdušen, da je hotela kuhati, vendar je sovražil alfredo.","Verjetno je zamešala njegove besede, ko ji je povedal, da mu je najmanj všeč.","aaron ni predlagal, da bi ji pomagal pripraviti drug obrok.",aaron ni prekinil razmerja z njo .,1
d9dde843-ee66-4dca-820a-c3d489ba586f,Oliver je bil živčen zaradi poroke.,"Skrbelo ga je, da bo med zaobljubami jecljal.","Ko je prišel čas, je globoko vdihnil in začel govoriti.","Zajecljal je, a žena se je nasmehnila in ga objela, tako da je bil v redu.","Oliver se ni odločil, da se ne bo poročil .",oliver ni bil tako hvaležen za ljubezen svoje žene.,2
705d7e4d-3b56-48dc-9dad-9b14eff97d95,Sara je izgubila mačko.,Bila je tako žalostna!,Po vsej soseski je izobesila napise.,Potem se je zgodilo nekaj čudovitega.,Sarah si ni zlomila noge.,nekdo ni našel svoje mačke.,2
a37be14a-7724-464c-8344-87624fafaa34,Kelly je igrala svojo novo igro Mario.,Igrala ga je že več tednov.,"Tako dolgo je igrala, ne da bi premagala stopnjo.",Končno je premagala zadnjo stopnjo.,Kelly ni bila jezna zaradi tega.,"kelly ni bila tako vesela, da jo je končno premagala.",2
17cfe8c3-561d-4910-8644-0565deccbe79,Tim in Deb hodita že skoraj eno leto.,"Spoznala sta se na zabavi, ki sta se je udeležila prejšnji božič.",Tim je danes zvečer pobral Deb na zmenek in jo peljal na imenitno večerjo.,Takoj po sladici je predlagal poroko.,deb ni rekla da na Timovo ponudbo za poroko.,"deb ni povedala, da jo zanima samo ženska.",1
87aa1560-0c24-4a6d-8507-6ae058e4422a,Moja sostanovalka je iz Nemčije.,Je zelo dober kuhar.,"Nekega dne je zame pripravil klobase, ki jih je jedel doma v Nemčiji.",Po njegovih besedah se je klobasa slabo obnesla.,"nisem mislil, da je bilo žito okusno.",jih tako ali tako nisem ljubil.,2
9cba37ea-cc3e-4775-b044-c3d3d4983d22,"Ko sem bil otrok, sem si zelo želel igrati šah.",Usedel sem se k dedku in on me je učil.,"Sprva me je samo učil, a je to postalo nekaj posebnega.","Ko sem postal starejši, sem z njim še naprej igral dama.",še danes ne sovražim šahovnice.,nimam zelo prijetnih spominov na šahovnico.,2
a0769cd4-45a0-492c-a566-b14b9b17cba6,Ivy je želela imeti mobilni telefon kot vsi njeni prijatelji.,Denar si je privarčevala z raznašanjem časopisov.,Kmalu je imela dovolj za telefon.,Odšla je po nakupih in izbrala popoln telefon.,amy ni porabila vsega denarja za oblačila .,ji ni bil všeč njen novi telefon.,2
40f3b904-81c7-4e92-b245-ff20840733a2,Dave je vstopil v trgovino z živili.,Tam je želel kupiti svojo najljubšo energijsko pijačo.,"Imel je le toliko denarja, da je lahko kupil eno pločevinko.","Ko je prišel do hodnika, se je nasmehnil.",Dave ni kupil celotnega primera.,niso bili naprodaj.,2
b00c883d-782a-428a-be8d-1749a200575f,Gina je sedela na dedkovi postelji in gledala ven.,Bila je zima in njegov vrt je bil do pomladi mrtev.,"Njen dedek je umrl, zato zanj ne bo nihče skrbel.",Plevel bi prevzel in zadušil rože.,"gina svojega dedka ni vprašala, katere vrste rož ima najraje.","gina se ni odločila, da bo šla ven in pobrala nekaj plevela.",2
1d3e5ddd-76a9-401d-8c5c-a6f5f0bd7160,Ramona je bila v svoji službi zelo nesrečna.,"Zaprosila je za povišanje plače, vendar je bila zavrnjena.","Zavrnitev jo je spodbudila, da je začela agresivno brskati po oglasih za iskanje.",Našla je zanimivo novo možnost in se dogovorila za razgovor.,ji ni bilo ponujeno novo delovno mesto z višjo plačo.,"ramona ni imela razloga, da ne bi želela zamenjati službe.",1
34ddd737-0709-4fc7-b64b-6c43eaf9f48c,Želel sem kupiti igralno konzolo.,Vprašal sem starše in ti so prišli na idejo.,"Rekli so mi, da če bom opravljal svoje obveznosti, bom dobil denar za varčevanje.","Celo poletje sem vsak teden opravljal svoje obveznosti, ne da bi me kdo vprašal.",starši mi niso dali dovolj denarja za nakup konzole.,ob koncu poletja staršem nisem vrnil denarja.,1
fc416bf8-23b2-41af-b4bf-ffc544321166,Felipe se je za Nemčijo zanimal že kot otrok.,Jezik in kulturo je spoznaval z branjem knjig v knjižnici.,Na fakulteti je končno lahko obiskal Berlin.,"Felipe je oboževal nemško umetnost, hrano in pivo.",felipe nikoli več ni želel iti v Nemčijo.,felipe v svojem življenju ni več obiskal nemčije.,2
d8079c78-7eda-4006-a7f5-993cc1456bcb,Miles je bil krovec.,Rad je opravljal svoje delo in bil pri tem zelo dober.,Nekega dne pa ni bil pozoren in je padel s strehe.,Na srečo si je zlomil le nogo.,miles ni vstal in odšel.,"miles se ni odločil, da mora biti bolj previden.",2
de97e427-f428-4b4e-80e6-b22b80a9f3f1,"Johnny je mislil, da je Anita dekle zanj, vendar se je motil.","Povabil jo je ven, vendar je rekla, da se ne počuti dobro.","Johnny se je odločil, da bo šel v klub, kjer bo pil in poslušal glasbo.","Ob polnoči se je ozrl nazaj in videl Anito, kako pleše z drugim fantom.",Johnny ni želel ponovno povabiti Anite na zmenek.,Johnny ni ponovno povabil Anite na zmenek.,2
4d1e86d9-f613-47c4-848e-0e4b9fbe3dce,Oči so ga žgale od bolečine.,V želodcu se mu je zmešalo in zvijalo.,Njegova pljuča so bila napolnjena s tekočino.,Boleč kašelj je raznesel hodnike njegovega majhnega doma.,"gotovo ni bil blizu smrti, ne bi ga bilo več pred koncem noči.","ni vstal in se odločil, da bo šel na tek.",1
c9bc611e-b71c-48e9-a3d3-4a4ebcb9a8cc,Tom se je učil za veliki test.,Nato je zaradi dolgčasa zaspal.,Spal je pet ur.,Zbudil se je pretresen.,"Tom ni hitel, da bi se pred testom čim več učil.",tom se ni počutil pripravljenega na test.,1
7ef8e330-87c0-45f1-a4ac-c51818a46ac5,Prijatelji so dobili kosilo in se zbrali za mizo.,Ben je bil lačen in je kosilo končal prej kot vsi.,"Vrnil se je v vrsto za kosilo, da bi kupil več hrane.",To ga ni izoblikovalo.,"se ni odločil, da bo kupil več kosila, in potem se ni počutil slabo.","potem ni nehal jesti, ker ni bil poln.",1
86178f58-f674-42bc-91f8-23038c98197a,"Jillin oče jo je odpeljal, da bi izbrala mucka.",V kletki sta bila dva.,Nobenega ni mogla pustiti za seboj.,Njen oče se je strinjal.,Jill in njen oče nista vzela niti ene mačke domov.,jill in njen oče nista vzela obeh mačkonov domov.,2
2a41a1bd-54d3-40cb-ba38-eba5e3c5c31c,Danes je bil izlet mojega prvega razreda.,Moj razred je odšel na igrišče na zadnji strani šole.,"Veliko študentov in profesorjev je počivalo na brisačah, položenih na tleh.",Poleg tega so se odvijali številni športni dogodki.,Tisti dan nisem lepo zagorel na soncu.,nisem bil udarjen z nogometno žogo v obraz in nisem dobil podočnjaka.,1
50a2e0a9-17b0-4670-9e3b-7c7a0bcf3512,"Pes se je ustavil ob ribniku, da bi se napil.",Svoj odsev je zamenjal za drugega psa.,"Ker se je želel boriti, je skočil v vodo.","Ni presenetljivo, da se je njegov nasprotnik izkazal za izmuzljivega.",pes ni tekel domov z repom med nogami.,drugi pes ga ni premagal in ga ni ugriznil v uho.,1
1257ebe1-6a10-49c0-bd35-28ca88e2baec,Peter je želel hčerki pokazati svojo najljubšo božično pesem.,Predvajal ji je videoposnetek pesmi.,Nato ji je dal poslušati zvočno sled.,"Zadnjič se je odločil, da ji bo zapel pesem.",Peter ni sovražil božiča .,Petrova hči ni uživala v glasbi.,2
00c4e875-144a-4c40-b83a-08a7e9926253,Yao je bil navdušen vrtnar.,"Na svojem dvorišču je imel velik vrt, ki ga je imel zelo rad.","Odločil se je, da bo svojo zelenjavo vzel in jo prijavil na lokalni sejem.",S pričakovanjem je čakal na rezultate.,yao ni uvrstil v dve kategoriji.,"sodniki niso pojedli zelenjave yao, ne da bi ga nagradili.",1
e347459b-dd6e-4b4e-afae-7bbb45964184,Mary je rada skakala po vrvi.,To je počela ves čas.,To jo je ohranjalo v dobri kondiciji.,Vedno je bila polna energije.,"mary ni izgubila službe, ker ni imela nobene vzdržljivosti.","Mary ni bila vesela, da se je naučila skakati čez vrv .",2
606f2a0b-3565-4cf8-8b95-efc4196a5ef3,S prijatelji sem bil v baru.,"Na vrsti sem bil jaz, da kupim kroglo.",Stopil sem do natakarja in ga prosil za 13 piv in šank.,Prosil me je za kartico in sprejel naročilo.,"ni mi rekel, naj grem v pekel.",ni izpolnil mojega naročila.,2
c2053646-85b1-41b4-8244-bfb1a2c21029,Scott je bil lačen.,"Odločil se je, da bo skuhal večerjo.",Kuhal je tacos.,"Naredil jih je dovolj, da jih je delil s prijateljem.","njegov prijatelj ni maral tacosov, ki jih je pripravil Scott.","njegov prijatelj ni bil tako užaljen, da ne bi prosil Scotta, naj odide.",1
1e65a4f0-bc9e-4ff7-84e0-8eff744d95aa,Jorel se je želel preizkusiti v košarkarski ekipi.,Zelo trdo je vadil.,Na dan preizkusa je bil zelo živčen.,Njegova praksa se je obrestovala.,ni bil povabljen v ekipo.,ni igral grozno.,1
4970b8a1-f2b4-4cfd-85d0-0e93edbd86f7,Beth in Carol sta šli na kitajsko.,Po večerji je Beth odprla svoj piškotek sreče.,Beth je pričakovala srečo do konca tedna.,Beth jo je pozneje v tednu poklicala in ji sporočila dobre novice.,Bethinega psa ni povozil avto!,Beth ni ravno zmagala na loteriji!,2
f6f37f29-ff73-4b5b-980c-55b0a2d1340c,"Sally je bila všeč voda s selterjem, ki jo je kupila njena mama.",Iz hladilnika je vzela eno.,Z veseljem ga je odprla in poskusila.,"Sally ni vedela, da jih je njen brat vse prej pretresel.",voda ni bila zelo mirna.,voda ni eksplodirala.,2
e0644cca-3711-444f-ba22-22e701d18fa9,Nevesta in ženin sta se sprehodila do oltarja.,Končno sta se poročila.,Poroka je bila v podeželskem klubu.,"Ko je nevesta vrgla šopek, ga je ujela njena najboljša prijateljica.",njena najboljša prijateljica ni bila jezna.,njena najboljša prijateljica ni bila navdušena.,2
facc8d6c-0f9d-472a-aa08-a7bacb41d38b,Gordonu se mudi na sestanek.,Izleti iz laboratorija in zdrsne na ledu zunaj.,"Ko vstane, opazi, da si je odrl zapestje.",Komaj pride pravočasno na sestanek.,"gordon ni odpuščen, ker ni zamudil na sestanek.","gordon ne obljubi, da bo naslednjič bolj previden.",2
cd4c6628-e2b1-4959-afaf-e3008821b177,Starejši gospe sta klepetali med kosilom v parku.,Eden od njih je prinesel košaro in postavil hrano na mizo.,"Veselo so se pogovarjali in jedli, dokler se niso o nečem začeli prepirati.",Eden od njiju je vrgel kos torte v drugega in tako se je začel pretep s hrano.,"policija ni morala priti, da ne bi prekinila spora.","nista se dopolnjevala glede tega, kako okusna je bila torta.",1
11c99af0-78e8-414d-b78c-2c70fe407ba6,Mike je imel lepo dekle.,Nekega dne se je sprehajal po šolskem dvorišču.,Svoje dekle je videl z drugim fantom.,Drugi fant je bil njegov prijatelj Bob.,"mike ni bil vesel, da ni hodil po šolskem dvorišču.","mike ni bil žalosten, ko je videl svoje dekle z nekom drugim.",2
7ac29522-a873-4083-832c-cf8fbbf3d1dd,Kara je včeraj izgubila psa.,Prestrašila se je.,Kara ga je besno iskala po vsem mestu.,Nazadnje je psa našla na sosedovem dvorišču.,"kara ni vprašala sosedov, naj na svojem dvorišču ne postavljajo pasjih priboljškov.",kara ni kupila hišnega ljubljenčka in ga pobarvala v rožnato.,1
1055bd28-9480-4e7e-8b5c-68575b03911b,Vsako leto se udeležimo žara ob bazenu pri moji teti.,"Ko je bila moja sestra še zelo majhna, je neko leto padla v bazen.","Ko je oče ugotovil, da je izginila, je stekel k bazenu.",Potopil se je in mojo sestro potegnil na površje.,"po tem, ko je nismo rešili, nismo bili vsi olajšani.","potem ji nismo dovolili, da bi šla plavat.",1
44b83c91-61e5-48e1-aa8b-a4712e3b837a,"Harpunar je udaril kita, ki se je zalučal in začel bežati.","Nekaj minut je bilo vse v redu, potem pa se je kit oglasil globoko.",Linija se ni mogla dovolj hitro izplačati in lok se je globoko potopil.,Čoln je zdrsnil pod valove in se ni več dvignil.,harpunar ni potonil skupaj z ladjo.,harpunar se ni pojavil na deski za surfanje.,1
054e6e40-539e-4b88-b81d-acec771d42cb,Sarah je bila zelo lačna.,"Šla je v kuhinjo, da bi jedla, vendar je dobila le kruh.",Pripravila je toast z maslom in marmelado.,"Ko je šla k mizi, je spustila toast.",sarah ni bila tako depresivna.,"Sarah ni bila navdušena, ker je spustila toast.",1
f82aee98-72da-4a92-b898-d4d362101498,Dan po božiču smo zapustili Severno Karolino in se odpeljali na Florido.,"Vožnja je bila dolga in komaj smo čakali, da pridemo tja.",Preživeli smo čas z družino in obiskali Disney World.,V Magic Kingdomu smo preživeli cel dan.,po tem nismo šli domov in smo mirno spali.,potem nismo zapustili šest zastav in odšli domov.,1
099edf1f-91ae-4f8c-b9ed-4e921a7c3b02,Nicole si je najbolj od vsega želela postati teta.,"Težava je bila v tem, da ni imela sorojencev.",Danes je Nicole dobila sporočilo od sestrične Xiao.,Xiao in njen mož sta pričakovala dečka.,"ni mislila, da bi lahko bila častna teta.","se ni odločila, da ne mara dojenčkov.",1
fee44088-f58d-4ef9-93dc-cffe69f03d77,Mary in Emma sta se odpeljali na plažo.,"Odločila sta se, da bosta plavala v oceanu.",Mary se je obrnila k Emmi.,"Emma je rekla, da je treba paziti na valove.",ocean ni bil miren kot kopalna kad.,velik val ni strmoglavil Marije.,2
cef2eb7e-2792-46b4-9492-dbabc9155829,Jeff se je pravkar zaročil s svojim dekletom Ashley!,Zelo sta zadovoljna in takoj sta začela načrtovati poroko.,"V nekaj urah so ugotovili, kako drago bo vse skupaj.","Jeff se je odločil, da se bo zaposlil za skrajšani delovni čas, da bo lahko vse to plačal.",ashley ni dobila dela s krajšim delovnim časom.,Jeff tistega dne ni pustil službe.,1
4989e550-64be-4b0e-a667-fee519fc2980,"Josh se je zbudil zgodaj, da bi se pripravil na pohod, ki ga je načrtoval.","Po tuširanju je poskrbel, da je imel spakirane vse potrebščine.","Zapustil je hišo in se odpeljal v park, kamor je nameraval iti na pohod.","Ker je bilo zgodaj, je imel Josh pot večinoma zase.",josh ni ljubil dejavnosti na prostem .,josh ni sovražil dejavnosti na prostem.,1
5be778f7-bed0-4ffd-b275-eaa8dd6eb417,V petek je bila košarkarska tekma.,S prijatelji smo si ga želeli ogledati.,Zbrali smo se in dobili nekaj denarja za prigrizke.,Šla sva na dvorišče in se usedla.,"nismo se odločili, da bomo odšli, ko smo se usedli.",nismo imeli sedežev ob igrišču.,2
a524f46d-2122-4d80-9cf6-35e7295e27c1,"Ana je želela, da bi se po stenah njene hiše vzpenjal bršljan.",Zdelo se ji je nenavadno in očarljivo.,Dobila je majhne rastline bršljana in jih posadila.,Kmalu so začeli plezati po stenah njenega doma.,"ni bilo samo to, kar si je želela.",ni bila zelo alergična na strupeni bršljan .,1
94d111c2-3c86-40cc-afaa-e9d0a123c3d5,Moj cilj je narediti več kot dvesto kilogramov na napravi za sklece.,V moji telovadnici je to največja teža na tem stroju.,Zdaj lahko naredim le približno sto petdeset kilogramov.,Pri tem sem se zelo trudil več kot šest mesecev.,"ne vem, nekega dne bom jedel hruške.","ne vem, nekega dne bom prišel tja.",2
36df2002-92f3-4a85-ac47-8df95d219cb2,Ellin oče je moral na službeno potovanje v München.,"Ella je prosila očeta, naj jo vzame s seboj.",Še nikoli ni bila v Nemčiji in si jo je želela ogledati!,Njen oče se je strinjal in Ello vzel s seboj na potovanje.,ni bila razočarana.,ni imela čudovitega časa.,2
f2a6a95f-5396-4984-a7a5-06df5b948f40,Henryjeva starša sta ga peljala na njegov prvi film.,"Preden sta šla v notranjost, sta mu kupila nekaj prigrizkov.",V gledališču sta sedela v zadnji vrsti sedežev.,Henry je užival v celotnem filmu.,"ni nenehno jokal in prosil, da bi šel domov.","se ni zahvalil staršem, ker ga niso peljali v kino.",2
b58034b4-b513-4b73-86e5-57755b8fc4d2,Tim je rad plaval s tunami globoko v oceanu.,Nikoli jih ne bi poškodoval ali poskušal ujeti.,Nekega dne je k domu tune priplul ribiški čoln.,Naslednji dan se je Tim skušal potopiti s tuno.,ni mogel najti tune.,ni iskal tune.,1
97d25389-0521-4516-bafc-2cec760dbd4a,Mel je peljal dekle na zmenek.,Imeli so se čudovito.,Naslednji dan jo je poklical na drugi zmenek.,"Skrbelo ga je, da bo zavrnila.",že nekaj časa ni bila na potovanju na Aljaski.,na njegovo olajšanje ni sprejela.,2
59201852-aca6-4676-a477-b7c6e6707679,Lira je bila tako navdušena nad srečanjem s svojim najljubšim raperjem.,Po koncertu je imela vstopnice v zakulisje.,Prišla je v zakulisje in se predstavila.,"Zgrožena je ugotovila, da je bil raper pijan, nesramen in seksističen.",lira ni postala ena od raperjevih spremljevalk.,lira nikoli ni poslušala glasbe raperjev spet.,2
1ca57071-a5bb-4dcc-b0bf-d5321e6e3845,Med pomivanjem posode je Caitlin razbila eno od maminih najboljših posod.,"Caitlin je vedela, da bo njena mama jezna.","Zlagala je, da je to storila njena sestra.",Njena sestra je bila okarana.,caitlin se ni počutila krivo in se je razkrila mami.,caitlinina sestra kazni ni sprejela pravično.,1
bb99b560-0513-4756-88fc-0c6aa8cecadb,Andrea je iskala novega hišnega ljubljenčka.,Razmišljala je o posvojitvi psa.,"Po obisku lokalnega pasjega zavetišča se je odločila, da bo rešila mladička.","Ko je bila dokumentacija urejena, je Andrea psa pripeljala domov.",andrea psa ni predstavila družini.,andrea ni dala psa neznancu.,1
8cbd5a81-89cb-433c-a34d-ced88c0fdd8d,Will in Anna sta hodila 12 let.,Skupaj sta se odpravila na počitnice na plažo.,"Med sprehodom po plaži se je Will odločil, da jo zaprosi za roko.",Anna je rekla da.,"Will ni bil zelo vznemirjen, ker je Ana rekla da .",se nista poročila osem mesecev pozneje.,2
65afbe34-fc9d-4834-88b0-64e40acf5a6e,Ellie je opazovala vrtiljak.,"Ni se mogla odločiti, katero žival bo jahala.",V njem je bil rožnati konj ali modri zajček.,Zato je na njem sedela dvakrat.,"vsakič, ko se ni peljala z drugo živaljo, zaradi česar ni bila srečna.","ellie obakrat ni jokala, ker ni želela, da se ne bi peljala.",1
758bfe67-dfe7-4908-93fa-d5825f703f96,S prijatelji sem igral nogomet.,Postavili smo se na svoje položaje.,"Ko se je igra začela, so se me lotili.",Poškodoval sem si koleno in zakričal.,"moji prijatelji niso nehali igrati, da bi mi pomagali z igrišča.","nisem se vrnil, da bi dokončal igro.",1
93405aa3-0d24-4bba-8aa8-3a7d4d91bf29,Danes me je obiskal moj rehabilitacijski terapevt.,Opravil naj bi hitro vadbo.,Začeli smo z vajami za spodnji del telesa.,"Ko sem delal počepe, je poskušal narediti več počepov kot jaz.",moj terapevt za rehabilitacijo ni motivacijski.,moj terapevt za rehabilitacijo ni narcis.,1
ee44e2e3-efc7-4529-8755-2ff5ac1897d9,Svojemu dekletu sem za božič kupila nove rokavice.,So usnjeni in lepo izgledajo.,Bili so ji všeč in jih je preizkusila.,Na žalost se niso prilegali.,moje dekle ni končalo študija upravljanja tal.,jih nisem odnesel nazaj v trgovino in dobil druge velikosti.,2
63a75f76-2746-410e-b102-9dbf97c164e0,Mina je v restavraciji izgubila torbico.,Bila je tako nesrečna!,"Mislila je, da svojih stvari ne bo nikoli dobila nazaj.",Nato pa je Mino čakalo čudovito presenečenje.,ji tujec ni ukradel torbice.,tujec ni našel njene torbice in jo je vrnil v restavracijo.,2
05e5583a-c950-49f3-a03e-80d7f9ccefa6,Pete je dobil novo službo v podjetju za programsko opremo.,To je bilo Petovo sanjsko delo že vse življenje.,Pete si je vse svoje dobre ideje zapisoval in jih nenehno kazal svojemu šefu.,Kmalu je Pete napredoval v pomočnika vodje.,pete ni pustil službe in se nikoli ni ozrl nazaj.,leto pozneje ni več napredoval.,2
ddda87a3-3139-44fe-8593-6fd6fd643a3c,Svojega dekleta že nekaj časa nisem videl.,"Dobila je novo službo, zato se je težko pogovarjati.",Delo ji vzame ves čas.,"Nazadnje me je poklicala, da se dobiva.","nisem bil vesel, da ne slišim od nje, zato nismo razpadli.","nisem bil vesel, da sem jo videl, in nisva načrtovala ničesar.",2
d05b6efe-0ec1-441d-9d53-200701babc6b,Gina je želela biti sama in jokati.,"Edini prostor, kjer je to lahko počela v šoli, je bilo stranišče.",Toda ljudje so bili v kopalnici.,"Stala je z roko na vratih in čutila, kako ji solze žgejo oči.","si ni mogla pomagati, da ne bi izbruhnila v smeh.","ni poskušala biti čim bolj tiho, medtem ko ni jokala.",2
df758982-8116-4c76-b7cb-5f67e0a97914,Gina je zalivala vrt.,"Ko je šel mimo njen brat, ga je poškropila z vodo.",Tekel je v smehu in kričanju.,Pridružili so se ji tudi sestre in drugi brat.,gina ni bila žalostna.,gina se ni imela najbolje.,2
5a71cb4d-23f8-465a-84ac-a69ca56dfa07,Agata si je vedno želela hišne ptice.,Tako je nekega dne kupila dve hišni peteršiljki.,Kmalu ni mogla več prenašati njihovega nenehnega hrupa.,Še hujši pa je bil njun nenehni nered.,agatha se ni odločila kupiti še dveh.,"agatha se ni odločila, da bi jih vrnila.",2
c6653f2f-77a9-4adc-8dd6-64754847a6f3,Fantje so želeli iti v kino.,"Vedeli so, da ne bodo mogli iti, če bodo prosili, ne da bi opravili svoja opravila.",Opravili so vsa opravila.,"Vprašala sta, ali lahko gresta v kino.","njuni starši niso rekli, da morata najprej opraviti svoja opravila.","njihovi starši niso rekli ""da"" in niso šli v kino.",2
20165765-4bc3-4a45-9c22-44ff8fd303c5,"Opazila sem, da so moji lasje postali predolgi.","Sama sem ga poskušala odrezati, vendar mi ni uspelo.",Obula sem si čevlje in vzela ključe.,"Šel sem k frizerju, da me postriže.",ni opravil dobrega dela.,"mi ni rekel, naj ga odrežem sama.",1
3ea721b1-70dd-4222-b25d-4273e80ae312,"Sandra ni mogla verjeti, da je končno prispela v Hollywood.","Začela je hoditi na avdicije, da bi uresničila svoje sanje, da bi postala zvezda.","Ker se ji ni izšlo, se je morala zaposliti kot natakarica, da je lahko preživela.","Kmalu je izvedela, da je bil eden od njenih stalnih obiskovalcev agent za talente.","Sandra agentu ni rekla, naj jo pusti pri miru.",zato se ni družila z agentom.,2
7b25f5dd-7081-47e1-99ee-ef1bdc679a00,Sally je nameravala pisarno presenetiti s torto.,"Sally je menila, da bi jih lahko nasmejala s torto.",Odšla je v supermarket po torto.,V pisarni je zbrala zaposlene za konferenčno mizo.,potem ni prinesla torte in vsi se niso počutili bolje.,"ni jim povedala, da ni imela torte.",1
